#,BGA Name,ID,Rating
271,Nafry,94994113,1757
272,hdp123,94457585,1757
273,heyeeee,94696425,1757
274,Hesriana,93111383,1757
275,Cakmak,89728233,1756
276,Tsong Chen,94423370,1756
277,hggyt,92956578,1756
278,TrafalLee,94826025,1756
279,Kyshantry,84033406,1756
280,GaoEy,84484843,1755
281,NoKiddinG,83986617,1755
282,ooltje,88803089,1755
283,TuggerNuts,94499511,1755
284,littlelate,94511118,1755
285,Azoken,83857881,1755
286,ffbb1118,94570915,1755
287,DoRangss,95215132,1754
288,dmannaioni,94540164,1754
289,Urb_Allycat,93062001,1754
290,Cleeve,84487643,1753
291,luminous48,92663924,1753
292,Kaijisama,85401065,1753
293,CircleDakkon,84915574,1753
294,Oeil-de-Nuit,83852468,1752
295,gugu764835421,94823201,1752
296,doasisaynotasido,94705731,1752
297,LoonyNo7,94266999,1752
298,zeynne,89206928,1752
299,amitlevi45,94077627,1752
300,anonaddict,91267239,1751
301,Harqalada,85652434,1751
302,sohan22,87852950,1751
303,Teh_Zealot,84017922,1751
304,Jukut,91596966,1751
305,fantyz,92922795,1751
306,Hatesnows,94191828,1750
307,asdswsxs,88983874,1750
308,beginner002,95222733,1750
309,sergiyko16,94724540,1750
310,mahengdasb,94453764,1750
311,ylathor,91490606,1749
312,LatticeBoltzmann,94790010,1749
313,yuuri_riri,93887667,1749
314,thoams,84173338,1748
315,LDDDDDD,94343654,1748
316,gua gua gua,91092202,1748
317,zuoym,95116240,1748
318,Iv0nTheTerrible,85485223,1747
319,hj1025,94719277,1747
320,Twitch_MarkotoSSBM,93954945,1746
321,SSheepp,95111491,1746
322,adsl005980,84318677,1746
323,Felipeod,89465683,1745
324,Malygos,84271702,1745
325,Astro101904,85041011,1745
326,umegf,84727173,1744
327,davidb9,84441130,1744
328,ZuzannaZuzia,94287678,1744
329,czh530,93294753,1743
330,chun geer tai,94169485,1743
331,BraveLove,94433817,1743
332,ka-ma,39730052,1743
333,Kingclov,87595255,1743
334,GieGie shi wo,94510684,1741
335,Jinyoyoyo,94680664,1741
336,Smoo,1066561,1741
337,jhzm,94579225,1741
338,mesousa22,84723106,1741
339,arf999,83933747,1741
340,AJT - TeteDeTotem,88844722,1739
341,Huegi94,94577823,1739
342,Nicolas21,84311582,1739
343,SaschaStark,89657746,1739
344,bubblebeeonthescene,94809599,1739
345,OldOstrich,95028235,1739
346,Zharu,86574982,1739
347,vengeaxenon,87914167,1739
348,ddxy,91065353,1738
349,yieno,95285713,1738
350,Louis zhanh,93081860,1737
351,sjtuxiaowei,94429868,1737
352,RavenDavy,92320931,1736
353,IndexGreen,91561918,1734
354,Red715,94593068,1734
355,K3K,92793402,1734
356,ronniezl123,94287444,1734
357,neonlight07,93623131,1733
358,PipSqu3ak,94828315,1733
359,sheeo,91301439,1733
360,Ironcamel,84184693,1733
361,Gsherray,85271739,1733
362,talangloes,94379245,1732
363,taisun93,84708319,1732
364,Andrewsmile,86610938,1732
365,CafeSensuel,90785580,1731
366,Burgos,85044413,1731
367,lihuo,94310243,1731
368,le_asmo,91930865,1731
369,Dashmjal,94688262,1731
370,Romainlehardi,92723844,1730
371,HotsauceWally,84773109,1730
372,yzemaze,1259869,1730
373,arthorn_,92489663,1729
374,Leafly,84349711,1728
375,K-Pistol,86138975,1728
376,dlebr,94234190,1727
377,Ender_Wiggin,84970356,1727
378,wufangs,94587704,1726
379,Flashwolves,93982400,1726
380,xingchilalala,94962294,1726
381,STHaus,94573431,1726
382,hipalmer,92971061,1726
383,sboong,91606633,1726
384,gege2,84965385,1725
385,d0c15,88715524,1725
386,ChrisTao_0,94535476,1724
387,fumaye,93036351,1724
388,rezett,85447129,1724
389,asurabaster,94654075,1724
390,JimH,24279818,1724
391,NoFry,94790613,1724
392,electrolled,95115352,1723
393,Knightmare11,84873611,1723
394,Terrance,15860643,1723
395,darkcloudv,94651942,1723
396,mrtehee,91572730,1722
397,OverLoadzz,94753527,1722
398,26th_element,91821818,1722
399,extrazen,95137016,1721
400,BoardGameRookie,88837176,1721
401,Yugo030,84188311,1721
402,bubbles78,94479930,1721
403,spider-ham,94582564,1720
404,magikarp18,94187718,1720
405,moore,75874858,1720
406,eg92,84829589,1720
407,qesscdx,94921914,1720
408,Jos_V,94468626,1720
409,Laudanova,94430947,1719
410,EastBird,92972802,1719
411,qianqian0,92230197,1719
412,Hippi94,93255112,1719
413,chcikenuggef123,91402857,1719
414,rudaZz,94569606,1718
415,ngtriant,88282419,1718
416,colour pen,95169545,1718
417,kolorad,39622187,1717
418,SuperMaple,94937299,1717
419,Lester Burnham,92969515,1717
420,AaronBE85,85499118,1717
421,--blink--,94405559,1717
422,cultry,93245505,1717
423,derekhuo,94707613,1716
424,tty520yy,93179161,1716
425,Hashimoto__kanna,94069236,1716
426,Londrien,93603653,1716
427,RichardWest,94985359,1716
428,sunliang,95077026,1715
429,elfstone,2442607,1715
430,Gutgolf,94489661,1715
431,haruhikage,94682711,1715
432,lzylees,94719273,1714
433,Libertatia,91288249,1714
434,haodashen110,94338457,1714
435,carni33,881026,1714
436,SpajderDzerusalem,1551692,1714
437,elwirfo,85528330,1714
438,eqqerf,93814673,1714
439,MasterMystery,66074417,1714
440,macalexf,32952487,1714
441,Explosion loli,84828468,1713
442,fanrenkewei,94444951,1713
443,abekoonh,92388941,1713
444,douganjin,95158777,1711
445,GBaoJunewZ,94461824,1711
446,noble22333,92745726,1711
447,_kem_,92843580,1711
448,benzkungnarak,92614782,1711
449,akarin_,91342074,1711
450,dannn,7054764,1710
451,yuigahama1997,94526179,1710
452,madsbertelsen,85897669,1710
453,ian_bg,94120237,1710
454,Yae-Sakura,94389599,1710
455,gold-monkey,94609195,1708
456,dangerock,38770469,1708
457,QuetzPro,6724997,1708
458,huihui11150013,94474587,1708
459,strange radish,92879266,1707
460,coollucky,93910673,1707
461,Incognitoh,87442869,1707
462,VA_written,83918768,1707
463,ccliaw,89944984,1707
464,JyCeyZ,87208366,1707
465,chengm1022,92931691,1706
466,Bram,85048433,1706
467,KageLord,84070839,1706
468,ours144,85995697,1706
469,ericlpress,93194072,1706
470,FortifiedBadger,94122613,1706
471,gghub,83846305,1705
472,Mephisto miku,94656186,1705
473,Sunshy123,94227398,1705
474,prasanna16391,84937513,1704
475,1012k,90102316,1704
476,ResyreV,83896577,1704
477,Confuc,92263568,1704
478,JoonPown,94391464,1704
479,jezzzzzz,88671266,1703
480,manuoca,85560608,1703
481,SnikendeTeppe,94345243,1703
482,Chaotics,94112893,1703
483,MolybdenumX,93469671,1703
484,dayfla,90753401,1702
485,Ten-Level-S,91498040,1702
486,Kunizial,94991389,1702
487,havdalabills,90131528,1702
488,Ards,84885801,1702
489,Logos32,22602961,1702
490,Deemer,83844019,1702
491,Merlinjz,95048086,1701
492,pride213,93688565,1701
493,Marssssssssss,94049866,1701
494,Mrhappiness,84153208,1701
495,cloney,92716157,1701
496,Leslan,91715118,1701
497,ultijim,87102354,1700
498,czxsa,93517192,1700
499,KFCVME60,95238840,1700
500,pipi8976,83919399,1700
501,selwyth,85072583,1699
502,Yorshka_02,91395491,1699
503,Gospod_Medved,87602519,1699
504,f beef rice,94334051,1699
505,zuke9,92395929,1699
506,akalcic,93681663,1699
507,moromi115,87165810,1698
508,kongbaolong_gua,94761147,1698
509,Manud73,91454232,1698
510,vurtne,95042420,1698
511,wbjs,93210243,1698
512,partysafari,92526866,1698
513,TheFlyingArcher,94531650,1697
514,Fojtu,84521371,1697
515,ikun_ikun,95002505,1697
516,lanchikiss,23377061,1697
517,Knight Zero,94949458,1697
518,El Thor,88943550,1697
519,RobinGuk,92499328,1696
520,zoocurator,95216101,1696
521,lachero,85316478,1696
522,cardshard,88843196,1696
523,JASON_BOURNE11,94774033,1695
524,YoungJae,85231119,1695
525,tocomasz,84859753,1695
526,zxxxxxxxxxxxxxx,93078820,1695
527,henryHH,85441888,1694
528,Chenguanhong001,94698471,1694
529,bacat,93322036,1694
530,Seraphsan,92084087,1694
531,zsnbdbx,94158316,1694
532,victorchumingki,94720447,1694
533,Le spectre,31086688,1694
534,Krazmov,91725018,1694
535,2021ivan,89916269,1694
536,Fan83,94684236,1693
537,Ad068,94669752,1693
538,RealLife_,85011364,1693
539,nnjc,94607246,1693
540,Phulla,35959401,1692
541,ando-deluxe,86668381,1692
542,Kratkatoa,88288403,1692
543,Normannnjr,94938662,1692
544,Nopve,95048359,1692
545,Superbowl Peafowl,93599764,1691
546,fantasiagames,88243799,1691
547,yongpig1,94491500,1691
548,mapleturk,89213147,1691
549,ryou-chan,93320528,1690
550,FFTQAzhe,89447073,1690
551,hwaster,84423318,1690
552,Immopp,84530029,1690
553,lapis lazuli777,94562459,1690
554,BGLoveChannel,92012173,1690
555,noel344,92026757,1690
556,Seher7,94505162,1690
557,lenkuwang,95019494,1690
558,nightwalker04,94187793,1689
559,Hydromel,85587017,1689
560,bambambook,85032283,1689
561,Shoarzi,84075731,1689
562,BestofSNU,92976064,1689
563,HelenMirren,86876854,1689
564,cloud_turtle,85226956,1689
565,KousukeKun,86160271,1688
566,BlankHand,94707078,1688
567,erikvoigt,86636563,1688
568,gugou0820,93537493,1688
569,ppkillua,94331439,1688
570,Game x Fun,84813531,1687
571,ad_aggravate,94974222,1687
572,fourtree,94188921,1687
573,maltman,5026424,1687
574,Chivvy,85388824,1687
575,bbangji,85176240,1687
576,Bluetea lover,88432112,1687
577,DH689419,94380334,1687
578,feitianyuf,91661694,1686
579,garlik,86160811,1686
580,box722,93473761,1686
581,jiaoz,94958162,1686
582,TeIorast,92387081,1686
583,xiaofashi,91669072,1686
584,Kermit77,94580400,1685
585,Borborygmi00,94458875,1685
586,hoho3332,93906795,1685
587,Abeeeeeeeeeee,94100933,1685
588,Gerardguibe,12402500,1685
589,Neviron,88312516,1685
590,GiiNN,92487233,1685
591,pandanna2,84953342,1685
592,Tebal,88880642,1684
593,Vigfus,84018978,1684
594,Minnaard,94907526,1684
595,lx_xlO--lo_oQl,94358490,1684
596,486mao,94197720,1684
597,howdy2yall,94245408,1684
598,pjtseng,89987611,1683
599,URIELOLOL,92442826,1683
600,MYYDTG,94511696,1683
601,Yaolin_,94274728,1683
602,Flexxxvkl,94946767,1683
603,Shin Ramyeon,84849625,1682
604,coolsunday,84864189,1682
605,xuanerfeng,93889019,1682
606,woucher,94638467,1682
607,Jordansgood,89942019,1682
608,Purple Pawn,85537709,1682
609,lalalaprout,16287070,1681
610,Silmar,91980841,1681
611,ex_mikado,93277346,1681
612,ArtemonChili,94463654,1681
613,beepzop,88424815,1681
614,Qilian mountain,94556931,1681
615,bkrier71,84150876,1681
616,Avtolic,84967084,1681
617,ibara,84020957,1681
618,LeoDasBananenbrot,88015295,1681
619,TheViper1990,94633453,1681
620,escapellar,90567989,1681
621,FKorsvik,94538001,1680
622,lanoue01,94115147,1680
623,ploper155,94731772,1680
624,ppdx,93049816,1680
625,allredx2,94444918,1680
626,hieu1998,94037868,1679
627,ReCooperative,92708622,1679
628,playsg2,94130175,1679
629,nArDooo,94524975,1678
630,tidalwave,84819999,1678
631,Daukedauke,91357088,1678
632,zzzwell,85160166,1677
633,X Turock X,92511378,1677
634,Christian Hohmann,94357097,1677
635,speedless liar,92324346,1677
636,onedaytour,84640549,1676
637,Robin,83991513,1676
638,CZMonkey,85390748,1676
639,skrohmagnon,85973376,1676
640,whutqiufeng,85267995,1675
641,lddbddam,94988802,1675
642,Joe Orser,94983628,1675
