#,BGA Name,ID,Rating
422,Fabricez,93746134,1761
423,Flurken,92128016,1761
424,calvaria,84401152,1761
425,RalphC,89806327,1761
426,Axine,95114577,1760
427,Spielemedaillon,95083894,1760
428,Dr4gonWu,93140233,1760
429,DogHoney-_-,92563698,1760
430,Chen233,89148114,1760
431,douganjin,95158777,1759
432,Vitalijus,85498916,1759
433,Gospod_Medved,87602519,1759
434,lanshalu,96379402,1759
435,K_Zero,96811443,1759
436,TIANMIAO,95094430,1758
437,Superjulo,92299024,1758
438,fuyc,94109191,1758
439,pipizza,95484089,1758
440,uig534,96843646,1757
441,amaama10,85207263,1757
442,Keeefirchik,95310618,1757
443,ezboi98,96308571,1757
444,BearsAndEagles,96072128,1757
445,Holyland,86760336,1757
446,BraveDaddy,95250853,1757
447,Avenger1395,92867059,1757
448,amirg,86114395,1757
449,RoyceLin,84152435,1757
450,liverpool salah,95183439,1757
451,robgeibel,96133931,1756
452,TTP_,96768204,1756
453,Hidolala,94976168,1756
454,sunedi,94950119,1756
455,AloneInTheRain,93696406,1756
456,yakku99,95727905,1756
457,KousukeKun,86160271,1755
458,jezzzzzz,88671266,1755
459,asdswsxs,88983874,1755
460,Agentus,60242560,1755
461,ngtriant,88282419,1755
462,Jeremypha11,92510638,1755
463,TuggerNuts,94499511,1754
464,HappyClam73,96071015,1754
465,MajimaOne,91858253,1754
466,mattmatt0623,96078060,1754
467,Kaijisama,85401065,1753
468,Phulla,35959401,1753
469,ToaoMT,85411690,1753
470,D 4,96185647,1753
471,zycccccc,95632620,1753
472,bve720,95592754,1753
473,saki7788,93586059,1753
474,chinkent,91129308,1753
475,solomission,95192182,1752
476,Nicolas21,84311582,1752
477,OlafderSchneemann23,95220969,1752
478,ghostwolfbai,93189402,1752
479,viitac,94921881,1752
480,steven_y,95881961,1752
481,wudiligoudan,92622130,1752
482,ksunfortyeight,85334935,1752
483,tbu3k,93311473,1751
484,BaseSig,3936472,1751
485,Matrim214,93014808,1751
486,MonkeyinAround,96964879,1750
487,Kaite1028,94665533,1750
488,The Aristocrat,85027110,1750
489,last zealous jerk,93630648,1750
490,17yanhuo,95724470,1749
491,qiyana_,95370940,1749
492,vvarc,96915890,1748
493,umegf,84727173,1748
494,Adkhi,95071482,1748
495,cheans02,92780330,1748
496,Tibex,85462738,1748
497,AdamHorton,83877945,1747
498,sharonSS,95828792,1747
499,a_tan,92559622,1747
500,itzyaboi_awever,95923773,1746
501,Irra_tional,94890312,1746
502,slugi,85226998,1746
503,5Dragons,96316721,1746
504,Raty8,85774283,1745
505,warandhope,92330876,1745
506,Philblink,96484446,1745
507,Shahar48,90131480,1744
508,pepealas,94382995,1744
509,HappyChild,96390330,1744
510,PistachoPato,95116474,1744
511,xmuser,96054995,1744
512,Kraplok,96368111,1743
513,KingLang,84667860,1743
514,Yuanzhuzhe,95904966,1743
515,C0mmander,95695782,1743
516,type077,95598187,1743
517,xushijiepupu,91961920,1742
518,qtakj2e,96735538,1742
519,JMatt_,96090096,1742
520,Valscor,93980894,1742
521,Xorazi,93987948,1742
522,drsteelhammer,88837427,1741
523,Smoo,1066561,1741
524,HansDieGewürzgurke,92672256,1741
525,Wolf Ren,92800174,1741
526,Rust_,95777023,1740
527,Legi30,92244333,1740
528,Milowitt,96135209,1740
529,esecan,94606198,1740
530,ACR85,86802162,1740
531,Jukut,91596966,1740
532,Przemo_,94827384,1740
533,chuansongzhiwu,93369103,1739
534,xdgbsfh,96995305,1739
535,TempleLin,96103249,1739
536,Fan83,94684236,1739
537,cuteg1301,92762023,1738
538,Lixdark,94711439,1738
539,sunliang,95077026,1738
540,joon0sung,90321781,1738
541,randomronny974,92354598,1738
542,klusty,84004928,1738
543,watermelon5730,96094578,1737
544,Do0oD,94704039,1737
545,hustspy,89421460,1737
546,BMOv1,86633716,1737
547,alxsmrs,96264435,1737
548,peisaugachi,95608914,1737
549,nehzumi,96062601,1736
550,OOooround,95783239,1736
551,s0mewhere,95467623,1736
552,Uncle Snoopy,96454886,1735
553,bread_wq,92267113,1735
554,hardyzhao,92147740,1734
555,purinyama,86438593,1734
556,ThomasPoul,96237778,1734
557,Missunderstanding,95318199,1734
558,buldozer,85270584,1734
559,botsur,85186774,1733
560,thoams,84173338,1733
561,HOONBO,94166134,1733
562,heyeeee,94696425,1733
563,jilebai,92316169,1733
564,damonx2024,95858191,1733
565,simmadim,86220185,1733
566,SlothInSpace,90937482,1732
567,ReCooperative,92708622,1732
568,postmans,84315928,1732
569,dzt_,88494685,1732
570,085ned,68380324,1732
571,ttbb,94350227,1732
572,Daanotkle,96083604,1732
573,hoodmidas,96505175,1732
574,g_glamdring,74313798,1731
575,giraffe_hannah,94077672,1731
576,Boswell21,89494210,1731
577,Myoh,85265025,1731
578,LoonyNo7,94266999,1730
579,Shin Ramyeon,84849625,1730
580,selwyth,85072583,1730
581,RushNova,96137175,1730
582,mushui19,96556648,1730
583,Sidouro,96200493,1729
584,pkding,95458786,1729
585,hohighb2024,96987567,1729
586,auuu12,96565150,1729
587,Shoecrown,10421710,1729
588,kosegawa,92501379,1728
589,SYSXD,84197450,1727
590,deman13,92420655,1727
591,handsomemessleo,95167205,1727
592,Nitroustorm,85438799,1727
593,allredx3,91238686,1727
594,Stormpp,96024723,1727
595,NFall424,94359807,1726
596,wanwan7,87728204,1726
597,agueero,91351380,1726
598,boardgamedude2,94420091,1725
599,strange radish,92879266,1725
600,finwe1880,88557101,1725
601,Knightmare11,84873611,1725
602,bytr,85322625,1725
603,RavenDavy,92320931,1725
604,chomkrengkrai,84432648,1724
605,qiumh2323,95145552,1724
606,Krokofant,95690037,1724
607,Le spectre,31086688,1724
608,Sicario9527,92350084,1724
609,geroqua,96411733,1724
610,oli35,72618899,1724
611,liltyte,96078825,1724
612,zyd1994,96473771,1723
613,BAmbooEW,95704267,1723
614,Soulless Robot,95377405,1723
615,hurryhurryhuuurry,95259803,1723
616,Snow0w,91235611,1722
617,fanqie404,94954961,1722
618,liyi123,93207208,1722
619,PierreLGL,94304672,1722
620,mapleturk,89213147,1722
621,Target star,95331673,1721
622,MonkeyinAround6_9,96815284,1721
623,pm2595,85487593,1721
624,MaRLoNPro,84132124,1721
625,dprise,95996437,1720
626,xCorey,94275041,1720
627,ResyreV,83896577,1720
628,Microsoft_,96167350,1720
629,JosephLawless,87345950,1720
630,Dramatisch,94833584,1719
631,sinnyo,94566753,1719
632,Riycher,95060670,1719
633,zerel21,91441444,1719
634,facegood521,93486547,1719
635,zlorfik,17960944,1719
636,dl0v0lb,94984984,1719
637,Azoken,83857881,1719
638,SirL,87238474,1719
639,CJO_D,96935222,1718
640,dididupe,95091937,1718
641,mintsmint,96685882,1718
642,Tryycks,39562274,1718
643,Whykecoakfly,86901055,1718
644,Eddos2,95345563,1718
645,Fonnnnd,96050896,1717
646,8laoban,96024091,1717
647,lyyyyyu,89977038,1717
648,fangzx,95077626,1717
649,vikiyvv,96218967,1717
650,asterteam,94607213,1717
651,Golven,87614886,1717
652,northland-SNOW,92909793,1717
653,Zoo1010,97004524,1716
654,Incredible_indo,93879491,1716
655,jjboy96,91163694,1716
656,shrodinger,85763315,1716
657,ZzReborn,95656596,1716
658,secondash2,85425741,1716
659,xiaopengyou,85072549,1716
660,zz1230020,94892264,1716
661,Immopp,84530029,1715
662,Bourrac,94753917,1715
663,rob10123,94320518,1715
664,arane2202,84312426,1715
665,kozaza,95289690,1715
666,Frotaboom,84473962,1714
667,taleboy,84800002,1714
668,haibaranash13,91697196,1714
669,yuuri_riri,93887667,1714
670,BeefyBuffalo,96956351,1714
671,dangerock,38770469,1714
672,problematiq,92545197,1713
673,Pengroove,95335122,1713
674,Norems,94754647,1713
675,drmacwang,95175807,1713
676,amitlevi45,94077627,1713
677,sssTea,84316658,1713
678,bsyraB,97130813,1712
679,hollow7777,94847227,1712
680,xafofo,85549276,1712
681,pju674,96778618,1712
682,Enoviox,84631857,1711
683,Pitufitoo,86871207,1711
684,helle,89011572,1711
685,cwh0127,94984689,1711
686,WannesVyvey,95763496,1711
687,zuke9,92395929,1711
688,Mostrom,94827315,1711
689,KuvjanT,95284929,1711
690,gallinule,27807425,1711
691,SilexSaxum,88730461,1711
692,Aggelito,95585274,1710
693,momb00m7,94634133,1710
694,Wardener,95364900,1710
695,IPAMSTER,91323142,1710
696,TheCT,90981590,1710
697,CerealAisle,86098176,1710
698,INLL,94310059,1710
699,Alina Cute,95967738,1710
700,tnikea,84069301,1709
701,bgk_zero,90664461,1709
702,FKorsvik,94538001,1709
703,Dwx1998,90569188,1709
704,iloveeyjafjalla,96373526,1709
705,Maleone,93908767,1709
706,BraveLove,94433817,1709
707,dandusz,96468637,1708
708,boardgamecafeone,92352931,1708
709,zfs02,96326623,1708
710,PoPung,87244095,1708
711,AvanNan,96812640,1708
712,lanoue01,94115147,1708
713,Kyriesou,95587176,1708
714,Ghost____9527,95989081,1708
715,Kagura112,92096970,1708
716,sh1nor1na,95623604,1707
717,MiangMun,94944752,1707
718,harriproedersen,85648149,1707
719,STHaus,94573431,1707
720,Seraphsan,92084087,1707
721,Sir Fluffy,86344862,1707
722,thuanphong,91163419,1706
723,EzalorX,95063524,1706
724,wrdvdd,95429044,1706
725,tjh23,94970791,1706
726,Stuntovic,94763755,1706
727,T_Rex,41714449,1706
728,rockmanx2021,93551947,1706
729,qdv658,96996973,1706
730,Gnarky,88611248,1706
731,Braid46,96408344,1706
732,Igord Kanoots,88353096,1706
733,kkatusch,96522059,1705
734,lzylees,94719273,1705
735,trippdup,95628579,1705
736,iroha110,96969453,1705
737,Pswnio,88762911,1705
738,vek661,96607636,1705
739,Asuet,93479963,1705
740,gnoptar,92861765,1705
741,Wolfstar50,95015569,1704
742,joldfield1000,95032615,1704
743,JoeGaGa,96678424,1704
744,JJuLL,94716893,1704
745,hsady,90668598,1704
746,DDG1999,95879739,1704
747,stat5216,91828768,1704
748,FGXKK,94604527,1704
749,channelish1,95553868,1703
750,KiTCC,83839920,1703
751,bilibalaboom,91795917,1703
752,AntonHängebauch,95766683,1703
753,adx07,95535531,1703
754,Quinlan1,95676482,1703
755,XXXkidauniXXX,88062026,1703
756,ARK0321,95733960,1703
757,jhzed,95191209,1702
758,ytmoony,96540298,1702
759,bobbypao,85195743,1702
760,Krovax27,84773688,1702
761,patrickwai,91266412,1702
762,xxnm,94540253,1702
763,yieno,95285713,1702
764,TinyH,88485228,1702
765,Boardnomad,89026846,1701
766,Guillaumito,86441635,1701
767,D20Headshot,93940015,1701
768,Gestra,95022416,1701
769,MuJingji,96232022,1701
770,Grobbebol,25340632,1701
771,MasterMystery,66074417,1701
772,ComplexMuffin,85854492,1701
773,gyu817,95621781,1700
774,shongz,88384924,1700
775,jun73669,85459301,1700
776,lodkristof,94739995,1700
777,1012k,90102316,1700
778,MalyFarciarz,12490809,1700
779,aibi,95067277,1700
780,r9ize42,95932092,1700
781,JustKinsilm,96622138,1699
782,Ferenderpt,91609912,1699
783,jjjjjun,94956930,1699
784,Redbeard77,92513764,1699
785,ChonkChonk,92302578,1699
786,Panpohoda,92006971,1699
787,486mao,94197720,1699
788,bartvk1,94117069,1699
789,lipu_ding,94407840,1699
790,nj48,92750059,1699
791,EconFan,92252298,1699
792,Zherak,84875336,1699
793,Earl the pearl,97047673,1698
794,TOJE,95891217,1698
795,Redemptionfu,95573369,1698
796,Catabolyptique,92491101,1698
797,JanaiLama,95017290,1697
798,blind2,95341083,1697
799,az19990921,96326551,1697
800,waytim888,96697847,1697
801,leonardo775,96669180,1697
802,MrBlackSuit,94607578,1697
803,cwang27,84213420,1696
804,anticapitalist97,91600656,1696
805,Awesimitus,24878560,1696
806,dongdongz,93101083,1696
807,krisk2l,94541756,1696
808,DoctoR CoBRetti,96634300,1696
809,nikozzhw,95277568,1696
810,earlytimes123,94389569,1696
811,AlvySingerII,96175132,1695
812,Hanzibal,86374828,1695
813,Pretpielman,95643655,1695
814,Petra_J,95236088,1695
815,jolteon_sun,95597255,1695
816,rhid12r,96706527,1695
817,Zucchini rosti,91354752,1694
818,psobbfan,92669040,1694
819,Victorique De Blois,95089660,1694
820,sheeo,91301439,1694
821,Anti-sunshine,94444104,1694
822,vengeaxenon,87914167,1694
823,Digidong,94343112,1694
824,Vic___,96333121,1694
825,lee902,93094884,1694
826,dk_for_game,87743662,1694
827,Seredic,94483785,1694
828,HarpAttack,83902038,1694
829,Fizheuer,89199763,1694
830,SPikeStaAr,94406053,1693
831,-_______________-,91255895,1693
832,mjourard,96149394,1693
833,kramnworb,94755193,1693
834,ButlerKK,95761603,1692
835,Skerg,92558306,1692
836,M_Grieves,96862068,1692
837,nirwan,86011752,1692
838,quickskillscarlos,95690096,1692
839,lupinxdt,84175245,1692
840,stuug,89645503,1692
841,kriptovadasz,91098713,1692
842,lamawurm,95860033,1691
843,hiyqj,91314168,1691
844,Daverch,96020239,1690
845,Darkpappy,94839493,1690
846,crosshappy,96544279,1690
847,hansfish,94957453,1690
848,3Dragons,95425150,1690
849,boysClub,13757918,1690
850,noble22333,92745726,1690
851,Daniel Boneless,85771614,1689
852,robeaf,88464580,1689
853,Corran-,95761365,1689
854,smoothziwi,96311476,1689
855,CafeOle52,95765557,1689
856,sanyuai2,94114859,1689
857,demon Po Kong,94338839,1688
858,lidamiao2,95082163,1688
859,Romainlehardi,92723844,1688
860,EsqSnowBird,89562364,1688
861,micng066,94659393,1688
862,pfa005,96996974,1688
863,xcggates,95495056,1688
864,JJoRaeng,96961255,1687
865,rakass,95298696,1687
866,skrohmagnon,85973376,1687
867,Shinfay,95105404,1687
868,HeIIo,87659869,1687
869,seriously antisocial,94296684,1687
870,seyjen,93810961,1687
871,allanbc,96625470,1686
872,WadeWattsGunter,84541215,1686
873,The_Speaker,96358031,1686
874,xhsbhh,95620771,1686
875,lilierr,90550888,1686
876,Vincent Koh,95507488,1685
877,Isaacdnt,94001984,1685
878,guatai321,94362339,1685
879,CustodioDan1,94490545,1685
880,erikvoigt,86636563,1685
881,wildmask01,92674415,1685
882,PhysicalHealthDamage,97038297,1685
883,haiduk,86236054,1685
884,pate de lo,94901382,1684
885,hhzzi9,96135475,1684
886,CCCChen-1,96866373,1684
887,Climb_er,94599254,1684
888,benzkungnarak,92614782,1684
889,Skurata,95562912,1684
890,rune_2002,84575319,1684
891,Caelestor,84026919,1684
892,9505 cow,96999784,1683
893,kirito23333,96581036,1683
894,CraWleR,84007781,1683
895,ellinbule,94227006,1683
896,songdeze,96566015,1683
897,Deemer02,97067287,1682
898,zhangjun226,96855302,1682
899,feedmm,93108057,1682
900,dreamerkjh,93694645,1682
901,citytimes,95544494,1682
902,choifah,94102744,1682
903,cjseej,93103466,1682
904,LiJiaTuLu,93559948,1682
905,molotovcow,94687222,1682
906,alunhuang,94187459,1681
