#,BGA Name,ID,Rating
309,kenchu198012,98305084,1819
310,rune_2002,84575319,1819
311,Mrqiu,84644105,1819
312,print_helloworld,97238324,1819
313,jimmydk,87221869,1819
314,alitahh,95544465,1819
315,opcrewmember,92093462,1819
316,Pippocampus,96607599,1818
317,FCUTHU,92638686,1818
318,ComplexMuffin,85854492,1818
319,Ghostie2013,96338305,1818
320,DanV546,96764977,1818
321,hust_boardgame_club,97577490,1818
322,Jellomelon,98822747,1817
323,sc sc,95185167,1817
324,onlyone04,94593544,1817
325,Mondaycold,93198466,1817
326,wilhelmfors,89948126,1817
327,nohye68,85120095,1817
328,xiaopengyou,85072549,1817
329,trusting-seagull275,98175359,1816
330,labrosafas,93522154,1816
331,thirsty380441579,97054054,1816
332,Arcadium,35561541,1815
333,LeoTheLion,47631766,1814
334,jinwandalaoh,95949796,1814
335,Moechtestdu,84937135,1814
336,cheegg,96437125,1814
337,techietaka,96478463,1814
338,psxmd,88523917,1813
339,mathdebate,94493120,1813
340,Johnsoncccc,94634063,1813
341,Gabor421,84989824,1812
342,Khrikuli Is Robbed,97861035,1812
343,JosephLawless,87345950,1812
344,James1109,96674284,1812
345,pppppdian,90883583,1812
346,LorraineRC,88707360,1811
347,486mao,94197720,1810
348,saki7788,93586059,1810
349,wu hen,96798497,1810
350,weiansaber,94512867,1810
351,StromSpirit,93992210,1810
352,chenkangkang3,97444527,1810
353,shongz,88384924,1809
354,Alexis05,84375673,1809
355,tianshunwudi,96385115,1809
356,owllyflower,98033376,1809
357,cwang27,84213420,1809
358,PaulStupka,92100380,1809
359,themackerel,98125776,1809
360,egirel,97747345,1808
361,treetop70,527954,1808
362,2223612456,96389103,1808
363,boardgamedude2,94420091,1808
364,fudahuang,98077663,1808
365,GilgameshTheKing,95812007,1807
366,HZLSSB,97803205,1807
367,Druen88,91111167,1807
368,applezhuzhu,98281579,1807
369,Cats bigking,97650192,1806
370,Whykecoakfly,86901055,1806
371,sirwilliam80,94739723,1806
372,lianhaoyu,91091997,1805
373,chuanliu,95349251,1805
374,Banana__Fish,95558196,1805
375,itayor,93317470,1805
376,vibrant_cognos,98915785,1805
377,AlternateMuffin,91258390,1804
378,jimmygoodman,94562096,1804
379,szddg,95203686,1804
380,SvenBeijing,97177819,1803
381,ThHard,97998815,1803
382,tripledentgum,95247729,1803
383,k4tt,95088764,1803
384,Mikabuto,90038771,1803
385,J-boi,87800502,1803
386,Gucizhou,96065032,1803
387,erico0205,95902801,1803
388,gnoptar,92861765,1802
389,zxjiang,97262160,1802
390,eckvmartijn,95910119,1802
391,JasonILTG,84029887,1802
392,abhilash,85810614,1802
393,TB19,98405376,1801
394,WingspanG0D,97750747,1801
395,SoftChoco24,94525996,1800
396,humanfy,95383459,1800
397,Faiz Ali,27783769,1799
398,hardyzhao,92147740,1799
399,quinnaylward,96999107,1799
400,HotsauceWally,84773109,1799
401,nifty-ssrnaa728,98411828,1799
402,Emutionally Dammaged,98842366,1798
403,Shirosaki Ei,98696017,1798
404,Midashoood,96865593,1798
405,eastercornbread,98398092,1798
406,Amaori Renako,99065017,1797
407,Zoo1010,97004524,1797
408,birdymeow,97069679,1797
409,roy163,94337877,1797
410,fuyc,94109191,1796
411,arf999,83933747,1795
412,arane2202,84312426,1795
413,Ares111,27669001,1795
414,jfr33zy,97314856,1795
415,CerealAisle,86098176,1795
416,2win9,94328850,1795
417,bqn370,98692745,1795
418,Diophantus91,95816062,1794
419,lanshalu,96379402,1794
420,amazingkitty,91975511,1793
421,ghj77,96790954,1793
422,robgeibel,96133931,1793
423,17-Tree,94952640,1793
424,Althenorn,85438498,1793
425,devgup,87939185,1792
426,epoxid,96959062,1792
427,kokomiera,96265327,1791
428,demian83,33342302,1791
429,FlowwYote,94296840,1791
430,kelkoo,84424523,1791
431,Iris_catf,96405064,1791
432,kanamiQ,98758840,1790
433,SheepKnight,95700044,1790
434,ReCooperative,92708622,1790
435,Akagi29,96568996,1790
436,joldfield1000,95032615,1790
437,FrankieValon,98310118,1790
438,SilexSaxum,88730461,1790
439,Terry2872,96023108,1790
440,lightKTS,85004119,1789
441,alanndlr,96326900,1789
442,lx_xlO--lo_oQl,94358490,1789
443,songdeze,96566015,1789
444,yunchetuo,96281150,1788
445,Ex_on_A,96588790,1788
446,zrpzbatt,96232348,1788
447,2366439349,97292136,1788
448,whxin,96549955,1787
449,Manerma,88096743,1787
450,RobinGuk,92499328,1787
451,nuq043,97870922,1786
452,Bossa_Nova,93119676,1786
453,lee902,93094884,1786
454,greysleeper,97360987,1786
455,Star_Mao,84425242,1786
456,wang857,87927050,1786
457,lidamiao2,95082163,1786
458,Shahar48,90131480,1786
459,mmuye,97702253,1785
460,babouche_babouche,97243337,1785
461,yinwen,84858201,1784
462,greedisgood000,97140944,1784
463,lyw001211,94388285,1783
464,1Argo1,98466393,1782
465,Philblink,96484446,1782
466,angel2121,84850475,1782
467,Leleland,95881581,1782
468,FKYS,96369213,1781
469,Il_Paninaro,85282119,1780
470,elephant542,97228214,1780
471,Fzdwy-0703,98956925,1780
472,mathbkw,97740395,1780
473,handsomemessleo,95167205,1780
474,Sigmar Gabriel,95749984,1780
475,Pepsi_zero,90925636,1779
476,Blood_Stone,97320620,1779
477,Zucchini rosti,91354752,1779
478,wentaowulue,94890848,1779
479,wbn534,98554846,1779
480,RHM4,98149079,1778
481,Ghost8472,94119769,1778
482,AliciaPees,94050239,1778
483,Kaisilton23,94762106,1778
484,bravetiaotiao,92309466,1778
485,nobody814,93561127,1778
486,oli35,72618899,1777
487,darreljnz,84479654,1777
488,tjh23,94970791,1777
489,Monkeyunit,7261491,1777
490,dl0v0lb,94984984,1777
491,lebouff,90364740,1777
492,wonderful-penguin221,98152179,1777
493,pizzatoasty,96371004,1776
494,sjtuxiaowei,94429868,1776
495,elastic-owl787,98644609,1776
496,parrotlover,97843327,1776
497,Nedyaz98,97164540,1776
498,taobai19,95586620,1776
499,ShovelKnight,85305282,1776
500,zqgpj,93854435,1775
501,one_more_try_plees,95887845,1775
502,Giorno Giovanna,85079888,1775
503,donggone,92615273,1774
504,avgjoe40,88518426,1774
505,Lillkev,95455795,1774
506,tehimmortalking,94805538,1774
507,KaeptnZurSee,89972532,1774
508,ezboi98,96308571,1774
509,zhuozhuoqihua,96326965,1774
510,Brutus330,94114889,1774
511,JanaiLama,95017290,1774
512,OwOvOwO,89644128,1774
513,KORBOARDF,96730871,1773
514,noconstruction,98933194,1773
515,cammauta,84720804,1773
516,wasbjorn,95587560,1773
517,Rust_,95777023,1773
518,HellaciousFlame,94975385,1773
519,Relaxmyfkbrain,98997891,1773
520,Spitzbueb,86960516,1773
521,mapleturk,89213147,1773
522,DreXXL,89402685,1773
523,Evenkar,92853680,1773
524,uu535,96155330,1773
525,AlexandriaBAbuser,92970165,1773
526,mjourard,96149394,1772
527,JontyMC,83845727,1772
528,wk220,98050259,1772
529,TRarrk360,98904858,1772
530,ayc837,98542846,1772
531,zixak,85591727,1771
532,magoplayer,94530210,1771
533,Newlife777,95179890,1771
534,ZeckeNeuendorf,96796784,1771
535,jhzed,95191209,1771
536,djl07,94445979,1771
537,nights1030,85261380,1770
538,dzt_,88494685,1770
539,dprise,95996437,1770
540,yaboyjayce,96970663,1770
541,kimimumu,97371917,1770
542,niksic,98490335,1770
543,377737,99010300,1769
544,327443211,98635694,1769
545,Stellere,95496754,1769
546,yuancong07,96514787,1769
547,miaojiBOMB,96778258,1769
548,axb980,96950023,1769
549,Tawanda21,93049181,1769
550,duckmammal,84017990,1769
551,dingga11,94068967,1769
552,auuu12,96565150,1769
553,fya373,98264149,1769
554,huangmincheng,95418892,1768
555,L X N,94847916,1768
556,Martus28,93519490,1768
557,GanYu777,98479434,1768
558,problematiq,92545197,1767
559,pm2595,85487593,1767
560,Anan1anan,94917127,1767
561,zak676,98363502,1767
562,MasterHako,95150962,1766
563,ehzl,91173009,1766
564,slhsxcmy,98374629,1766
565,WhyNick,97716500,1766
566,ShadoWindss,94811381,1766
567,jp65456,97337645,1766
568,Ecoresky,92894111,1766
569,Zookeeper4,98354734,1766
570,shengxiao,95453044,1766
571,vengeaxenon,87914167,1766
572,a14xt7j,96661076,1766
573,Victorique De Blois,95089660,1765
574,light rain so sleepy,97545622,1765
575,skerstein,96608730,1765
576,BlueSwan,84376365,1765
577,zufours,88203018,1765
578,lil_mashedpotato,97218668,1765
579,nikozzhw,95277568,1765
580,baiyi3985,98068507,1765
581,kozaza,95289690,1764
582,matthewcrumby,97981932,1764
583,August8745,94622823,1764
584,blueboat9,92440453,1764
585,laminar_flow,96387501,1764
586,BDMARS,97864782,1764
587,hnc490,97437259,1763
588,edwedu,97704325,1763
589,SQR_PI,94409075,1763
590,Petra_J,95236088,1763
591,nebulousnightshade,97323177,1763
592,Dominicliyixi,95565125,1763
593,Vitalijus,85498916,1763
594,jjboy96,91163694,1763
595,N3EE,95613539,1762
596,usyu,88530691,1762
597,TonyBegonia,91640596,1762
598,tobyskov,92896423,1762
599,Bourrac,94753917,1762
600,RiskyTall,84714675,1762
601,tiktok250119,97264634,1762
602,Joooooshuee,88237026,1762
603,FridayPaw,98561657,1761
604,Terrence06,98450064,1761
605,Zheng,30574650,1761
606,heiqiqi0822,94468175,1760
607,yayboardgames,83894592,1760
608,keep dreaming,98880364,1760
609,46manjuu,95286106,1760
610,Pawn38,83919620,1760
611,sashn,93483569,1760
612,Jabberwock3,84322115,1760
613,kajiraCindy,98483180,1760
614,Ciskesa,97072609,1759
615,Luigi_Ji,98220347,1759
616,blessedgaming,95471737,1759
617,summer66,94892221,1759
618,Durian Times,96067846,1759
619,PP_CAT,96636156,1759
620,yazavats,93165237,1759
621,YuBaSuo,91271722,1759
622,Joe Orser,94983628,1759
623,Moc king Jay,93733630,1758
624,ncs7,97440365,1758
625,blueiceix,94676126,1758
626,BraveGangBeatsRat,98492609,1758
627,SShark18,97992783,1757
628,Spyderino,96810800,1757
629,ours144,85995697,1757
630,TheCadger,90361616,1757
631,wanwan7,87728204,1757
632,Ning-,98320932,1756
633,forist,93536913,1756
634,carcassian,95756634,1756
635,hogpog_98,97047863,1755
636,hxf9762,96129948,1755
637,AX111,96712483,1755
638,KiTCC,83839920,1755
639,czh530,93294753,1755
640,brendanjthomson,16308871,1755
641,EnGoGubbe,95490149,1755
642,JoMiStXY,94365327,1755
643,vasynyt banaani,84390251,1754
644,LovelyFish,96193509,1754
645,tobiko11,84390486,1754
646,Sheldbarn,85239067,1754
647,Hidolala,94976168,1754
648,Atopo,97146919,1754
649,KhalDjango,92901311,1754
650,3382613180,97770220,1754
651,XiGua9527,96916614,1753
652,y695444005,85093854,1753
653,boardgamecafeone,92352931,1753
654,Incognitoh,87442869,1753
655,Redbuster,95132749,1753
656,kimssk05,88340590,1753
657,ss-uuz,94441741,1753
658,fangyhhh,97799419,1752
659,keemap,98121278,1752
660,Illidanb,95477077,1752
661,MrYama,95308303,1752
662,hjjmz,95658146,1752
663,riverwang,92543084,1752
664,BAmbooEW,95704267,1751
665,randale_und_hurra,92600865,1751
666,ShadowDragon92,95026422,1751
667,PistachoPato,95116474,1751
668,mochal,95296762,1750
669,Adm11Ricky,97610293,1750
670,LoonyNo7,94266999,1750
671,8SloBlackMamba24,98035343,1750
672,HalfSquirrel,91033810,1750
673,cat_Ferine,98648722,1750
674,sixriver1,95086205,1750
675,im only luck,97387436,1750
676,waytim,68923869,1749
677,davidb9,84441130,1749
678,Fish one,92334636,1749
679,skrhao,93978923,1748
680,SS-LGD,96718094,1748
681,whillg,96298248,1748
682,HansDieGewürzgurke,92672256,1748
683,Triplepigs,85410533,1748
684,g_glamdring,74313798,1748
685,sy-bao,98561285,1748
686,Game-master-Liu,96388239,1747
687,MezzoMike,97926740,1747
688,jhuano,95591308,1747
689,gunners009,98404571,1747
690,kirblcrusher,95826981,1747
691,GWGY,92184632,1747
692,cyan0874,90639339,1747
693,mmjimmy,84854344,1747
694,AzzBzz,83925906,1747
695,Hoodaumic,85872815,1746
696,strange radish,92879266,1746
697,HUChenfeng,98537845,1746
698,Phottor,96165067,1745
699,sanbraind1,97302948,1745
700,woowoo01,94077674,1745
701,peti920820,95586869,1745
702,Tarrs,94786622,1745
703,hyb656,98462900,1745
704,chicjf5w2u,98962222,1744
705,theroarin,97355952,1744
706,blei_ffff,96941012,1744
707,rlyeh dream,90311801,1743
708,0000Milktea000,94569325,1743
709,RANGO6626,85170006,1743
710,BlankHand,94707078,1743
711,kingofloons,85230147,1743
712,colour pen,95169545,1743
713,gua gua gua,91092202,1743
714,kehenba,98464184,1742
715,crosshappy,96544279,1742
716,jdwaterman91,94295227,1742
717,90091412,90091412,1742
718,eager-bat236,97142294,1742
719,OnlyBirds,96249741,1742
720,Chrisnizzz,86500165,1741
721,eaking13,93401066,1741
722,stofflappen,95173563,1741
723,YRXL,95549442,1741
724,sheeon,90648118,1741
725,Laaan,84170037,1740
726,surssy,96099564,1740
727,thornsill,96481941,1740
728,Leech2023,94607409,1739
729,f0urchette,94448165,1739
730,Cakmak,89728233,1739
731,B1234B,97900742,1738
732,slamsk,3314436,1738
733,fleeting water,97072840,1738
734,XDXD233,85172205,1738
735,lengjie1234,95320919,1738
736,820546804,98189426,1738
737,cranesflyhigh,95240579,1738
738,metro,19426953,1738
739,anticapitalist97,91600656,1738
740,xzc370,4269255,1738
741,Krovax27,84773688,1738
742,- Ash3s -,93840128,1738
743,SYSXD,84197450,1737
744,esecan,94606198,1737
745,Leon Jing,95678978,1737
746,GotsC,93392534,1737
747,CrazyPenguinGUAN,93563465,1737
748,yuan1230,96757030,1737
749,ajlyford,92060087,1737
750,NoBuildUpgrade,98491585,1737
751,brave-goose131,97698023,1736
752,d0c15,88715524,1736
753,tuotuosi,94113746,1736
754,morphith,95937837,1736
755,Yeoul-ie,96719153,1736
756,blind2,95341083,1736
757,haiduk,86236054,1735
758,1998KR2019IAN,91110025,1735
759,feifange,96751895,1735
760,JohnnyBlaze2013,93755095,1735
761,GloryQS,97958121,1735
762,BernadetteBagel,93252513,1735
763,AdaidaiNo1,96470110,1735
764,Animalfriend,95604380,1735
765,PUMPK1N-,97770396,1734
766,ShakeDatDice,96415484,1734
767,barnev,31018316,1734
768,MapleKenD,95996922,1734
769,hipalmer,92971061,1734
770,ysc312,98462961,1734
771,tyalo,95186252,1734
772,Iksbawks,92203629,1733
773,chaoji,28815332,1733
774,TuggerNuts,94499511,1733
775,erikvoigt,86636563,1733
776,Nikach,87877982,1733
777,mj256,95301670,1732
778,txy111111,95537186,1732
779,Chairman_Marv,87840567,1732
780,CZMonkey,85390748,1732
781,triangleforce,95997311,1732
782,facegood521,93486547,1732
783,Dashabie,97222965,1732
784,dazzling-parrot556,97562465,1731
785,yukixin,95940587,1731
786,zhengyixianyu,95430601,1731
787,Sylvia_Enid,91746113,1731
788,rockmanx2021,93551947,1731
789,ACKnowledge,95958603,1731
790,Target star,95331673,1731
791,gxiaohan,96505568,1731
792,RenegadeCracka,96092496,1730
793,Emil90,94854600,1730
794,Boisblûche,87475813,1730
795,TheFlyingArcher,94531650,1730
796,Davy4,98164155,1730
797,tuschba,95835490,1730
798,fs0c1ety,90323296,1730
799,awsl123,96817614,1730
800,Matt0623,92777397,1730
801,vlk807,98345088,1730
802,PingisPongus,96566886,1729
803,UUbest,99094795,1729
804,ngtriant,88282419,1729
805,modest-sheep892,98938436,1729
806,gugul,91650076,1728
807,jkoiuyce,94916131,1728
808,vaako17,94251807,1728
809,ConTroTroleR,98607401,1728
810,vyr972,98823536,1727
811,Rymor27,95151558,1727
812,exn105,96390366,1727
813,Hitman 47,95535212,1727
814,Adeyno,92354825,1727
815,ritterboehs,97249970,1727
816,SometimesRaining,94957718,1727
817,duokagovos,95620582,1727
818,Pattern,83837106,1727
819,lokusr,97177808,1727
820,Whos Back,99073821,1726
821,3182825267,98227885,1726
822,intelligent-eagle811,98989918,1726
823,anonymous_platypus,93494486,1726
824,yucky-nante,90047894,1726
825,jppandas154,95165208,1726
826,halailai2,97445786,1726
827,Gestra,95022416,1725
828,gwp0577,97000550,1725
829,Verena99,96412085,1725
830,Jmalcoba,94910817,1725
831,Artisary,95036182,1725
832,Bellmaker,10295966,1725
833,bentieciacarey4319,98592434,1725
834,tnikea,84069301,1724
835,JNaiQ,96482623,1724
836,gamesliker,96291280,1724
837,ToaoMT,85411690,1724
838,sad-seahorse577,98309764,1724
839,edo554,98241032,1724
840,-WonderWoman-,90369620,1724
841,rocklee9999,94036828,1724
842,Getelbeuse,96311501,1724
843,MrTang3stone,94687241,1724
844,Byte_Force,98027448,1723
845,AlanWaP,96739583,1723
846,peisaugachi,95608914,1723
847,PM_Shrimp,96228065,1723
848,BPSwagner,88858078,1723
849,anonaddict,91267239,1723
850,anon0525,97675847,1723
851,chomkrengkrai,84432648,1722
852,GaoEy,84484843,1722
853,cs2376jr,84148889,1722
854,smoogums,93208637,1722
855,brangbrang,93565062,1722
856,ACR85,86802162,1722
857,EuroCadJ,94220570,1722
858,Yunch123,96258150,1722
859,BearsAndEagles,96072128,1721
860,feedmm,93108057,1721
861,AtlasKuma,83981894,1721
862,xianxinghai,92949419,1721
863,Dicey Prawn,94918696,1721
864,yzxcc,97602180,1721
865,mosstao,98481051,1720
866,Soulless Robot,95377405,1720
867,Smoo,1066561,1720
868,rRoooooc,91801048,1720
869,lipu_ding,94407840,1720
870,layton42,93752921,1720
871,Doctor Nonagon,98043658,1720
872,DDG1999,95879739,1720
873,Bunnykept,94992539,1720
874,Last Pride,94370035,1720
875,higharm,96249331,1720
876,Lesdex,98536518,1720
877,Pretpielman,95643655,1719
878,dandelion1009,96786777,1719
879,mch254,97869457,1719
880,ddubois,914385,1719
881,giraffe_hannah,94077672,1719
882,sohan22,87852950,1719
883,3495298153,98257702,1719
884,relaxed-penguin820,97784092,1719
885,WallytheWombat,98257362,1719
886,Boondizzle,93147236,1718
887,trippdup,95628579,1718
888,Beammeup87,95056415,1718
889,chexmixes,91302888,1718
890,Thunder1619,88232488,1718
891,TomdevBE,92134536,1718
892,chickenallthetime,95295341,1718
893,thinginitself,92484258,1718
894,Wardener,95364900,1718
895,tpig,86372262,1718
896,pine288,84636791,1718
