#,BGA Name,ID,Rating
125,randomronny974,92354598,1876
126,yunge11,94315627,1876
127,a14xt7j,96661076,1875
128,blessedgaming,95471737,1874
129,SirL,87238474,1874
130,vrl789,97446463,1874
131,yya927,95161897,1873
132,Enotingyi,93975261,1873
133,Midashood,95608713,1873
134,svs149,95663247,1872
135,Rival37,97568037,1871
136,howwow90,85948758,1870
137,BilBob171178,95876163,1870
138,Koala0113,92741874,1870
139,riptorius,93293963,1870
140,Rock_P,92912883,1869
141,calvaria,84401152,1868
142,colllllllar,96885412,1868
143,Christ Surprised,96227549,1868
144,Kyshantry,84033406,1867
145,INLL,94310059,1866
146,strong egg,97417621,1866
147,Teh_Zealot,84017922,1865
148,BHYO,96049356,1864
149,McRolando,95736503,1864
150,ViciousCyclist,89020074,1862
151,QBert,2658233,1861
152,Philo121,86919062,1861
153,songdeze,96566015,1861
154,Mattzord,89625809,1861
155,linglinghu5678,95582979,1861
156,Lucasbiao,96656609,1860
157,Nicolas21,84311582,1859
158,Incredible_indo,93879491,1859
159,Annabellla,96734674,1858
160,Oo042,94514126,1858
161,Ritter Karottelot,95965244,1857
162,fengye777,97611625,1856
163,ThreadPacifist,88368905,1856
164,mumchwer,90593162,1856
165,chenran,84315570,1855
166,Please_No_Injury,92259006,1854
167,dprise,95996437,1854
168,Yutenji Nyamu,97417984,1852
169,fengye555,95758486,1851
170,danitake,90017334,1851
171,snhju,97458785,1851
172,Gunor,96919064,1851
173,Moonstone999,95085604,1850
174,3Dragons,95425150,1850
175,inspiring-goat207,97251947,1850
176,facegood521,93486547,1848
177,Ghost____9527,95989081,1848
178,LeoTheLion,47631766,1848
179,f beef rice,94334051,1847
180,MortisVD,86303012,1846
181,greedisgood000,97140944,1846
182,TheRealKollaD,96901698,1846
183,LXYR,96155907,1846
184,Mostrom,94827315,1844
185,n2309,94913747,1844
186,Superjulo,92299024,1844
187,gergi,85599429,1843
188,JanaiLama,95017290,1843
189,shakers,93503297,1843
190,leaf_PKU,96409949,1843
191,Nemesis_zc,95688171,1843
192,Koudee,84640241,1842
193,stevenlhyeung,96715015,1842
194,Tawanda21,93049181,1842
195,vengeaxenon,87914167,1841
196,tamamushiiro,97487576,1840
197,bribribrie,96032319,1840
198,HotsauceWally,84773109,1840
199,scalpaf,16975607,1840
200,halailai2,97445786,1839
201,Rymor27,95151558,1839
202,retnuhmub,88617518,1838
203,Smoo,1066561,1838
204,lamawurm,95860033,1837
205,ShadowDragon92,95026422,1836
206,Target star,95331673,1836
207,angel2121,84850475,1834
208,DUNE111,94999323,1833
209,wenxin0409,96396334,1833
210,cun guang,97488087,1832
211,d0c15,88715524,1832
212,Kunizial,94991389,1831
213,Nocoodolf,95680752,1830
214,Milowitt,96135209,1829
215,Aggelito,95585274,1829
216,Luciddream08,94532497,1829
217,ngtriant,88282419,1829
218,MehpistoMiku,97036421,1828
219,AvaX,84958413,1828
220,Gospod_Medved,87602519,1828
221,JasonILTG,84029887,1828
222,rockstar18,95285472,1827
223,print_helloworld,97238324,1827
224,cwang27,84213420,1827
225,maxx12345,96100135,1827
226,ttbb,94350227,1827
227,JASON_BOURNE11,94774033,1827
228,theoldf,95629819,1827
229,perrylin,95602651,1827
230,Jollyl3EAR,88725051,1826
231,LorraineRC,88707360,1826
232,maltman,5026424,1826
233,Triplepigs,85410533,1824
234,ytmoony,96540298,1823
235,GenshinStart,94677195,1823
236,Banana__Fish,95558196,1823
237,gnoptar,92861765,1823
238,Qilian mountain,94556931,1823
239,sroconno,96754790,1822
240,Dracan,90066102,1821
241,Earl the pearl,97047673,1820
242,ss-uuz,94441741,1820
243,lanshalu,96379402,1820
244,harut00,95821381,1820
245,llamafia,97136100,1819
246,Duci9,94929538,1819
247,wangdaishu,96870803,1819
248,Just_one_time,97603160,1818
249,harryinconundrumkane,96571972,1818
250,ComplexMuffin,85854492,1818
251,Tarrs,94786622,1818
252,Sasheme,94937683,1818
253,23WithQ,97495343,1818
254,Victorique De Blois,95089660,1817
255,ploper155,94731772,1817
256,PXJQplayer,96885491,1816
257,Kaooruu,96124076,1816
258,hoodmidas,96505175,1816
259,Chan sey,94773986,1816
260,alxsmrs,96264435,1815
261,gamez shuffler,90749143,1815
262,LOCOSAA,97133609,1815
263,Chen233,89148114,1814
264,ZTG13,96223379,1814
265,Pawn38,83919620,1814
266,maxzli,94363011,1813
267,wcy710,91694654,1813
268,AWu,83864699,1813
269,BraveDaddy,95250853,1812
270,brendanjthomson,16308871,1812
271,ga877439,94175466,1811
272,sixriver1,95086205,1811
273,HeBwater,95274489,1810
274,ice wizard,91882672,1810
275,yz97,94020257,1809
276,gh1101,95458811,1809
277,Myoh,85265025,1809
278,FiloDePicis,89660444,1809
279,Employee_427,94319519,1809
280,MonkeyinAround6_9,96815284,1809
281,Borden66,94604358,1808
282,citazn,95426807,1807
283,ypz840805,84785627,1807
284,thinginitself,92484258,1807
285,gvball,88673231,1807
286,GallifreyFall,94401949,1807
287,17yanhuo,95724470,1806
288,BaseSig,3936472,1805
289,dl0v0lb,94984984,1805
290,ManlyBearPiggy,96964687,1804
291,tbu3k,93311473,1803
292,KORBOARDF,96730871,1803
293,MalyFarciarz,12490809,1803
294,asterteam,94607213,1803
295,Agenda Anaconda,97169765,1803
296,SzyBek,95583069,1802
297,Microsoft_,96167350,1802
298,werfmark,46907093,1801
299,derekhuo,94707613,1801
300,hwquidfwqhbcw2,85255659,1801
301,joon0sung,90321781,1800
302,nobody814,93561127,1800
303,EzalorX,95063524,1800
304,unz480,97422525,1800
305,hughieg1230,92970688,1799
306,rob3621,97131211,1799
307,Tacos et Nachos,95347854,1799
308,huanggaoang,95419239,1799
309,shikolenko,97092691,1799
310,djl07,94445979,1798
311,eaking13,93401066,1798
312,Chaussurettes,84370030,1798
313,tehimmortalking,94805538,1798
314,leiacats,93307784,1797
315,Xorazi,93987948,1797
316,rabbitgeorge,93492999,1797
317,sarore2,92277582,1797
318,FAE44,92461793,1796
319,Malygos,84271702,1796
320,ceejaex,87105665,1796
321,ReCooperative,92708622,1796
322,icefacez,95424534,1795
323,Maro97,89005777,1795
324,gua gua gua,91092202,1795
325,Kawnstie,95032053,1795
326,mushui19,96556648,1794
327,yskysk1029,96685646,1794
328,UndercoverAgent,95223667,1794
329,Nic11111112,89389346,1794
330,yauqisn,95500028,1794
331,djwdcb,95631239,1793
332,inDe_eD,96387337,1793
333,changpei98,97153653,1793
334,Grahamtasia,87821022,1792
335,jdmonn,95224489,1792
336,OscarLeo,92948972,1791
337,a1346,84268992,1790
338,Johnsoncccc,94634063,1790
339,BlankHand,94707078,1790
340,Rysiuvg,85715505,1789
341,csanbo,95661473,1789
342,hipalmer,92971061,1788
343,Hivaoa,84521096,1788
344,wehann,95389021,1788
345,Ohrmazd,97178519,1787
346,wsndnswe,96257466,1787
347,knorpule3000,92483308,1787
348,wijsiz,97370157,1787
349,kenchu1980,93517940,1786
350,Normannnjr,94938662,1786
351,ResyreV,83896577,1786
352,Wolf Ren,92800174,1786
353,haibaranash13,91697196,1786
354,Boardnomad,89026846,1786
355,tacoknut,90372219,1786
356,AminDiablo,94945724,1785
357,1998KR2019IAN,91110025,1785
358,fuyc,94109191,1785
359,TheFlyingArcher,94531650,1785
360,sergiyko16,94724540,1785
361,Cat_Food,94391749,1785
362,Thomas Hougaard,89574035,1784
363,r9ize42,95932092,1784
364,Monkeyunit,7261491,1784
365,lxt2022,93019616,1784
366,dzt_,88494685,1784
367,Carasama,95039054,1784
368,96945726,96945726,1783
369,wrdvdd,95429044,1783
370,jjboy96,91163694,1783
371,shova280,94650382,1783
372,JohannesMoth,94534737,1782
373,wumian233,96160748,1782
374,demyurge,84428955,1782
375,f9216iolxryu,96547231,1782
376,Fabricez,93746134,1781
377,Brongggggg,97594843,1781
378,Viccccc12345,95787691,1781
379,Wysnard,88746052,1781
380,hardyzhao,92147740,1781
381,DawnWhisper,92383957,1781
382,sirwilliam80,94739723,1781
383,yhc9527,96421428,1780
384,dyc601,96807897,1779
385,dekumelondesu,96921184,1779
386,Kagura112,92096970,1779
387,Angry_SSu,93750298,1778
388,DaDaDaTou,85123309,1778
389,szddg,95203686,1778
390,saysoTvT,95641800,1778
391,jhuano,95591308,1777
392,Philblink,96484446,1777
393,Mrhappiness,84153208,1777
394,zc2833,96554512,1777
395,demian83,33342302,1776
396,dazzling-parrot556,97562465,1776
397,Zaphice,97111031,1776
398,Sy1veon,96276096,1776
399,day001,95961187,1776
400,Doburoi,84038972,1775
401,Boisblûche,87475813,1775
402,mikechike,85159195,1775
403,WENYU0007,91542667,1775
404,hj1025,94719277,1775
405,coolsunday,84864189,1775
406,Dymension,84563034,1774
407,paul10liao,30440567,1774
408,FFGGRM,85439539,1774
409,dongdongz,93101083,1774
410,FFFFranKiee,94587537,1774
411,vikiyvv,96218967,1774
412,Orwellis,84088083,1774
413,shadowdancergr,95556688,1773
414,overdrinkgin,95140361,1773
415,Zlataneur01,96533685,1773
416,general_panda,92073775,1773
417,ah_lcg,97616549,1772
418,silentcj,83889975,1772
419,viitac,94921881,1772
420,AveMaster,94141880,1772
421,Leleland,95881581,1771
422,Ex_Swiftie,95501713,1771
423,MajimaOne,91858253,1771
424,ArtEntre,88207269,1771
425,Celeb93,95351455,1771
426,Thermopyles,97505774,1771
427,Joneyy,88803841,1770
428,Zucchini rosti,91354752,1770
429,BS_in_the_sky,97048616,1770
430,Tap3D,94625083,1770
431,harriproedersen,85648149,1770
432,Horst der II,89786431,1770
433,qwerv147,96685246,1770
434,anticapitalist97,91600656,1769
435,cuteg1301,92762023,1769
436,pppppdian,90883583,1769
437,seriously antisocial,94296684,1769
438,kongbaolong_gua,94761147,1769
439,GBLbeans,91121190,1769
440,Lichen4anke,95676183,1768
441,josephc00312,85134662,1768
442,aibi,95067277,1768
443,Holyland,86760336,1768
444,labrosafas,93522154,1767
445,F3nRir3,95216857,1767
446,JMatt_,96090096,1767
447,buldozer,85270584,1767
448,on9on92024,95278542,1767
449,pate de lo,94901382,1766
450,2223612456,96389103,1766
451,lion122333,95060888,1766
452,jinkser333,86922317,1766
453,czh530,93294753,1766
454,CerealAisle,86098176,1766
455,vuk246,97335860,1766
456,Frost Polaris,95108866,1766
457,sssTea,84316658,1766
458,NIMEONG,94780351,1766
459,CN_Azul,91718783,1766
460,Bin1010,92157988,1766
461,zakoko,91786129,1765
462,davidb9,84441130,1765
463,bigfish_yyy,95684653,1764
464,GenAaro,93702040,1763
465,darreljnz,84479654,1763
466,bgtrainer,95397753,1762
467,Stormamma1337,95996481,1762
468,cjflash76,86513304,1762
469,M a s q u e r a d e,96360250,1762
470,gergosz,92726269,1762
471,Superbowl Peafowl,93599764,1762
472,tingxi118,92454916,1762
473,Zeffirara,93007769,1762
474,myfish,94720386,1761
475,zycccccc,95632620,1761
476,polarxiao,95205458,1761
477,IPAMSTER,91323142,1761
478,tnikea,84069301,1760
479,kaldarr,85214664,1760
480,Yuno20220502,96222108,1760
481,Rincewind820,94403316,1760
482,allredx2,94444918,1760
483,TUNA233,95850632,1759
484,jc3635,92225434,1759
485,Keeefirchik,95310618,1759
486,LZL123456,93382615,1758
487,RazgrizChronie,95501593,1758
488,sinnyo,94566753,1758
489,sharonSS,95828792,1758
490,LittleAlpaca,95926827,1758
491,077cpw,97177585,1758
492,Montu,83829111,1758
493,Rust_,95777023,1758
494,Wardener,95364900,1757
495,Sandhunter,89581557,1757
496,tmkk,96613779,1756
497,CCCChen-1,96866373,1756
498,aloneintherainz,94823975,1756
499,007Br,90161849,1755
500,san yanguai,84666086,1755
501,angdavid,96091652,1755
502,g_glamdring,74313798,1755
503,PoPung,87244095,1754
504,93943846,95620055,1754
505,Getelbeuse,96311501,1754
506,8qb47ckngxJp,97071932,1754
507,s0mewhere,95467623,1754
508,jezzzzzz,88671266,1753
509,Grummmmm,88896748,1753
510,Sigmar Gabriel,95749984,1753
511,jhzed,95191209,1753
512,irohabito,95457821,1753
513,stc12250715,84304883,1752
514,vasynyt banaani,84390251,1752
515,Xlier,84192972,1752
516,piomoc,94819504,1751
517,Kaijisama,85401065,1751
518,quickskillscarlos,95690096,1751
519,OnlyBirds,96249741,1751
520,Arrigo II,85843781,1751
521,boulou2,76903586,1751
522,cultry,93245505,1751
523,MRQultra,85124028,1751
524,Davi Tsong,96931072,1751
525,hsady,90668598,1750
526,aluxorvin,84392942,1750
527,Escalir,94221049,1750
528,Evenkar,92853680,1750
529,erico0205,95902801,1750
530,chenhenry003,95112378,1749
531,Krokofant,95690037,1749
532,YBreen,96561950,1749
533,ezeeckiel,86537638,1749
534,pm2595,85487593,1749
535,nemorenot,94995219,1749
536,YRXL,95549442,1749
537,Daniel Boneless,85771614,1748
538,0mmx0,93123242,1748
539,itzyaboi_awever,95923773,1747
540,wuxuanwuyan,93308326,1747
541,Stanislavus,94099958,1747
542,Davylong,86761110,1747
543,House Goat,94028404,1746
544,sebinou,84297635,1746
545,Anti-sunshine,94444104,1746
546,ptswp,93366578,1746
547,buckeyeguy15,95472782,1745
548,STHaus,94573431,1745
549,JothY,84402656,1744
550,Dagstaff,94134337,1744
551,JoonPown,94391464,1744
552,oli35,72618899,1744
553,xCorey,94275041,1744
554,Druen88,91111167,1743
555,nhf816,97096161,1743
556,cplo42,95116606,1743
557,aakash,83846818,1743
558,Kraplok,96368111,1742
559,yunchetuo,96281150,1742
560,cby379,96360876,1742
561,jhzm,94579225,1742
562,Skurata,95562912,1742
563,zqgpj,93854435,1742
564,8laoban,96024091,1742
565,micklee705809,96598801,1741
566,JoeGaGa,96678424,1741
567,joldfield1000,95032615,1741
568,JoeyVong,94657280,1741
569,Hidolala,94976168,1740
570,bytr,85322625,1740
571,yayboardgames,83894592,1740
572,Pippocampus,96607599,1740
573,Sasha Lefevre,84227785,1740
574,TempleLin,96103249,1740
575,Lumin_S,84909925,1740
576,emu456,97601075,1739
577,OzyOsterman,84319551,1739
578,Stellere,95496754,1739
579,boardgamecafeone,92352931,1738
580,Inxoteb,91160005,1738
581,BarneyRubals,86787244,1738
582,XJCF,94618450,1738
583,ho1ost,96555588,1738
584,a_tan,92559622,1737
585,Musan,9417080,1737
586,Kharghurzarek,97144427,1737
587,Chefnavanfloripa,85385162,1737
588,xiaopengyou,85072549,1737
589,AdaidaiNo1,96470110,1736
590,Joooooshuee,88237026,1736
591,The cat fish,97180419,1736
592,q416234q,95657360,1736
593,Ngel2,95114102,1735
594,umegf,84727173,1735
595,lianhaoyu,91091997,1735
596,PilferingMonkey,97592472,1735
597,tuschba,95835490,1735
598,flyingmuskrat,86237008,1735
599,MiangMun,94944752,1735
600,MeatScythe,92425920,1734
601,shagen,88490540,1734
602,ArimakanaF,94630305,1734
603,watermelon5730,96094578,1734
604,ecnerwal,29017383,1734
605,gzlin7,92697604,1734
606,zhengyixianyu,95430601,1733
607,Glassye,95110576,1733
608,Hanzibal,86374828,1733
609,Hauru57,86363981,1733
610,SvenBeijing,97177819,1733
611,sushimekabu1,97555423,1733
612,asdswsxs,88983874,1733
613,Phulla,35959401,1733
614,rRoooooc,91801048,1732
615,esecan,94606198,1732
616,Jukut,91596966,1732
617,Flipper007,94483287,1732
618,ffbb1118,94570915,1732
619,HZLsDaddy,96708592,1731
620,dreamandpoet,93495842,1731
621,yuuri_riri,93887667,1731
622,Hashimoto__kanna,94069236,1731
623,MadCassowary,86539803,1731
624,Gerardguibe,12402500,1730
625,theroarin,97355952,1730
626,Kawasaki2933,97517850,1730
627,Carolyn4,94444118,1730
628,BS_,94623704,1730
629,razriv4tel,93208468,1730
630,a6971z,84909384,1729
631,Renan112,95881415,1729
632,Leech2023,94607409,1728
633,SoAmazinglyBad,84203336,1728
634,Midaaaas,96932679,1728
635,papkotruAtec,88736783,1728
636,Sekiyaki,94109427,1728
637,Vincent Koh,95507488,1728
638,Jams39,88241667,1727
639,The_Speaker,96358031,1727
640,giraffe_hannah,94077672,1727
641,XZXXZXXZX,95482868,1727
642,RoyceLin,84152435,1727
643,xxnm,94540253,1727
644,zealotcharged,84763333,1726
645,NeKoMiYa Ocha,96317127,1726
646,financial,93928005,1726
647,yuigahama1997,94526179,1726
648,litiany,94950295,1726
649,SoEmpty,29133975,1726
650,AGeryCat,96885459,1726
651,yp1244,95327691,1726
652,chicken512,92493564,1726
653,m2u282,96908645,1725
654,Ashonga,96292383,1725
655,Albertzxc,93704722,1725
656,BMOv1,86633716,1724
657,TiamatUA,84277005,1724
658,yuandong,94355554,1724
659,shiren157,89623481,1723
660,Moe100,91190326,1723
661,Berthelsen,34368722,1723
662,GeoPiglet,93802295,1723
663,summer66,94892221,1723
664,trippdup,95628579,1723
665,AlexandriaBAbuser,92970165,1722
666,17-Tree,94952640,1722
667,gtq222,95882114,1722
668,Melkyrios,94242584,1721
669,Daole,93289415,1721
670,Greater,93417550,1721
671,cccs12345,84873327,1721
672,BGLoveChannel,92012173,1721
673,chexmixes,91302888,1721
674,triangleforce,95997311,1721
675,gallinule,27807425,1721
676,yang654321,94938272,1721
677,solomission,95192182,1720
678,elephant542,97228214,1720
679,magoplayer,94530210,1720
680,jan dc,86016907,1720
681,Boswell21,89494210,1720
682,GO289,84885422,1720
683,Eetuliitu,94554034,1719
684,yiqiesuiyila,43502389,1719
685,DexterXX,94428512,1719
686,steven_y,95881961,1719
687,Do0oD,94704039,1719
688,Azhawa,86868503,1718
689,karleasdnaskjd,96975084,1718
690,Fettfjes,84298491,1718
691,Jay1110,89491942,1718
692,zrb057,97214073,1718
693,laneledge,87394516,1717
694,sanyuai2,94114859,1717
695,llxllx999,94184206,1717
696,Tharsis15731,94796767,1717
697,RealLife_,85011364,1717
698,Padrag,6931280,1716
699,TuggerNuts,94499511,1716
700,TurkeyTacos,92305503,1716
701,mj256,95301670,1716
702,re99,95380317,1716
703,TinyH,88485228,1716
704,Asuet,93479963,1715
705,Kanggu,94866706,1715
706,Bluewind0102,94309896,1715
707,weiwei9,93611355,1715
708,XodKaniom,85309072,1715
709,Linkangel,92438556,1715
710,handsomemessleo,95167205,1715
711,Mrqiu,84644105,1714
712,pummel,94854947,1714
713,xdxy502,96786401,1714
714,waytim888,96697847,1714
715,FlowwYote,94296840,1714
716,stuug,89645503,1714
717,lulu-ocean,94461523,1714
718,feedmm,93108057,1713
719,Kerubin08,84532848,1713
720,Pitufitoo,86871207,1713
721,Verena99,96412085,1713
722,ghostwolfbai,93189402,1712
723,Niclson,91396112,1712
724,scottvw,84430015,1712
725,JoMiStXY,94365327,1712
726,ukii0811,95544589,1712
727,alunhuang,94187459,1712
728,sisigier,97413758,1712
729,PookieFoster,96222616,1712
730,fish0608,96400558,1712
731,Leemzz,90596488,1712
732,algernon4,95205071,1711
733,so king,94310784,1711
734,amaama10,85207263,1711
735,sasebound,97483140,1711
736,luminous48,92663924,1711
737,AHliangZZL,94915258,1711
738,OlafderSchneemann23,95220969,1711
739,GaoEy,84484843,1711
740,welikepig115,87856169,1711
741,purinyama,86438593,1711
742,ichinoseharu,93147862,1711
743,escapellar,90567989,1711
744,Petra_J,95236088,1710
745,bgk_zero,90664461,1710
746,NBF00,94195914,1710
747,usunmet,97496016,1710
748,northland-SNOW,92909793,1710
749,LLMMYY,96573548,1710
750,tjh23,94970791,1709
751,kolishman,87762795,1709
752,Boondizzle,93147236,1709
753,kimimumu,97371917,1709
754,Panpohoda,92006971,1709
755,Moonant,95482427,1709
756,Morgrain,96633018,1708
757,AiMisteria,97380173,1708
758,Matt0623,92777397,1708
759,TomdevBE,92134536,1708
760,mikarnos,96416106,1708
761,Krokmew,92113014,1708
762,wu hen,96798497,1708
763,Nightingale71,89613566,1708
764,Krovax27,84773688,1707
765,Ruben-ii,88170309,1707
766,klusty,84004928,1707
767,hardco,88198489,1707
768,nengbengbear,94534456,1706
769,natongshi,97013166,1706
770,GregPL,90706192,1706
771,lodkristof,94739995,1706
772,46manjuu,95286106,1706
773,Whisper117,96006930,1706
774,zfs02,96326623,1706
775,J-boi,87800502,1706
776,zkfreedom,94408912,1706
777,LastActionNerd,31359439,1706
778,B0llehenk,87437016,1705
779,redber001,95064085,1705
780,big big monkey,97413303,1705
781,HappyClam73,96071015,1705
782,RichardWest,94985359,1705
783,Niall,1728322,1705
784,gtq2,96971334,1705
785,treetop70,527954,1704
786,boysClub,13757918,1704
787,nehzumi,96062601,1704
788,AdamHorton,83877945,1704
789,Djemba_Djemba,94348756,1704
790,saki7788,93586059,1704
791,L-ink,94760393,1704
792,Mercury321,95333345,1703
793,X_L,95925951,1703
794,Vorima1,95186165,1703
795,jppandas154,95165208,1703
796,MapleKenD,95996922,1703
797,spitfireharry,17145465,1703
798,Shinfay,95105404,1703
799,Nan2game,97261920,1703
800,vix084,97328571,1702
801,Sheldbarn,85239067,1702
802,SlothInSpace,90937482,1702
803,sbk006,86580306,1702
804,ArkLover,94358443,1702
805,zaky26,95892885,1702
806,abridge,84667880,1702
807,rdf240,88468344,1702
808,abc27965184,91308899,1702
809,ml514,93253317,1702
810,milo324,93328793,1702
811,Netopier,13536984,1701
812,Sibkin,95318545,1701
813,crosshappy,96544279,1701
814,Cyrus9630,95117964,1701
815,Zheng,30574650,1701
816,Michael23Jordan,96799954,1701
817,anonaddict,91267239,1700
818,DonaId Trunp,96735110,1700
819,sryforluckydraw,96281952,1700
820,Max_chan,94911601,1699
821,MolybdenumX,93469671,1699
822,xzc370,4269255,1699
823,WinstonWolfe,92839895,1699
824,dandusz,96468637,1698
825,Ciskesa,97072609,1698
826,qeqeracoon,95341929,1698
827,korosif,96195796,1698
828,xuyichen4,94540908,1698
829,avgjoe40,88518426,1698
830,Xoth2,92905462,1698
831,patrickwai,91266412,1698
832,iwantmykfc1,95607969,1698
833,Gucizhou,96065032,1698
834,Hedwig_Owl,97478990,1698
835,Pawl Patrol,94661120,1698
836,joramvdv,91860649,1698
837,kuba kale,91227287,1697
838,TOJE,95891217,1697
839,Mike Zulu 1,93857564,1697
840,Nikach,87877982,1697
841,wcy1024,89783447,1696
842,HeavyKladdkaka,94947404,1696
843,dannn,7054764,1696
844,sssss333,87164491,1696
845,show maaker,95192255,1696
846,LucidDaze,95033499,1696
847,MadLow,94762375,1696
848,wang857,87927050,1696
849,Paju_,93885418,1695
850,Dogtian0202,94806141,1695
851,Adkhi,95071482,1695
852,--blink--,94405559,1695
853,pinkex239,95085497,1694
854,lx_xlO--lo_oQl,94358490,1694
855,onlyone04,94593544,1694
856,MagicMaettes,88434413,1694
857,FGXKK,94604527,1694
858,thornsill,96481941,1694
859,IsaszeXyIlona,96209277,1693
860,leafleafovo,96087072,1693
861,Robyn Hood,94057549,1693
862,mochal,95296762,1693
863,hhhharry,85403455,1693
864,Mannhemer,88845638,1693
865,Daanotkle,96083604,1693
866,ArkNovaAtNight,97228956,1693
867,Liu XiaoBu,97009281,1693
868,woowoo01,94077674,1692
869,oph454,97442892,1692
870,JohannV,95069929,1692
871,Beeeater,95007152,1692
872,zzzz123439,95952744,1692
873,peisaugachi,95608914,1692
874,RoflsALot,95282076,1692
875,Bourrac,94753917,1692
876,victorioushermit,95438390,1691
877,Sisheen,95435988,1691
878,ntjj4,94073392,1691
879,ljxngift,30612112,1690
880,Gnarky,88611248,1690
881,zyd1994,96473771,1690
882,qsyyk,96325296,1690
883,TheDoktar,91987211,1690
884,forist,93536913,1690
885,VideoVandal,7203702,1690
886,wasabi3104,84312007,1690
887,wanpiqiu123,91549857,1690
888,NY Steezy,94471312,1689
889,ddubois,914385,1689
890,ZzReborn,95656596,1689
891,canadan1,97045143,1689
892,Abeeeeeeeeeee,94100933,1689
893,lihuo,94310243,1689
894,ToaoMT,85411690,1689
895,khoinm,91418243,1689
896,Falafel Waffle,95983082,1689
897,Blood_Stone,97320620,1688
898,PromiseIAN,92440452,1688
899,table_thirteen_,97483619,1688
900,AaronBE85,85499118,1688
901,Felipeod,89465683,1688
902,Fonnnnd,96050896,1687
903,donggone,92615273,1687
904,zhushen66,96160038,1687
905,daxiaojie,84164080,1687
