#,BGA Name,ID,Rating
395,shadowwing0,89467531,1779
396,thigya,90750695,1779
397,fp149,84186406,1779
398,Darcelmaw,93481498,1779
399,Blood_Stone,97320620,1779
400,myfish,94720386,1778
401,vasynyt banaani,84390251,1778
402,- Ash3s -,93840128,1778
403,erikvoigt,86636563,1777
404,dolphin159,90964531,1777
405,Laudanova,94430947,1776
406,Victorique De Blois,95089660,1776
407,Grahamtasia,87821022,1776
408,August8745,94622823,1776
409,jinwandalaoh,95949796,1775
410,leiacats,93307784,1775
411,algernon4,95205071,1775
412,1012k,90102316,1775
413,3Dragons,95425150,1775
414,Triplepigs,85410533,1775
415,ChrisTao_0,94535476,1774
416,f beef rice,94334051,1774
417,MrBlackSuit,94607578,1774
418,blessedgaming,95471737,1774
419,charlesthedog,97753714,1774
420,dprise,95996437,1774
421,YQ-utopia,96597406,1773
422,SmokinFlounder,94675357,1773
423,treetop70,527954,1773
424,colllllllar,96885412,1773
425,vikiyV,94925258,1773
426,nrw610,97950093,1772
427,roy163,94337877,1772
428,JohnnyWin,94847523,1772
429,Stormamma1337,95996481,1772
430,Getelbeuse,96311501,1772
431,gmmudkip,95618342,1771
432,jan dc,86016907,1771
433,Andydoorc,94492682,1771
434,CiiNia,97373218,1770
435,Vorima1,95186165,1770
436,BMOv1,86633716,1770
437,Rysiuvg,85715505,1770
438,ehp360,96360903,1770
439,kirblcrusher,95826981,1770
440,jjboy96,91163694,1769
441,randomronny974,92354598,1769
442,PotatoLord3,96940309,1769
443,Dracan,90066102,1769
444,653862455,97498068,1769
445,nhf816,97096161,1769
446,ZHIMIx,94562203,1768
447,cdwlkxpq8l43,98011077,1768
448,TuggerNuts,94499511,1768
449,thirsty380441579,97054054,1768
450,BilBob171178,95876163,1768
451,akalcic,93681663,1768
452,Nocoodolf,95680752,1768
453,fengye777,97611625,1768
454,wang xiaochuan,91574792,1768
455,zhiyingli,96640166,1767
456,Vegamon007,87604735,1767
457,tsj7,93976058,1767
458,joldfield1000,95032615,1767
459,ylathor,91490606,1767
460,X_L,95925951,1767
461,AtarUltio,97419993,1766
462,joon0sung,90321781,1766
463,Willjo22,88982662,1766
464,whutqiufeng,85267995,1766
465,GWGY,92184632,1766
466,dk_for_game,87743662,1766
467,Dymension,84563034,1766
468,Ngel2,95114102,1766
469,Azoken,83857881,1766
470,gghub,83846305,1765
471,citytimes,95544494,1765
472,ericsabee,83873230,1765
473,qtakj2e,96735538,1765
474,amazingkitty,91975511,1765
475,strange radish,92879266,1765
476,lanshalu,96379402,1765
477,ReCooperative,92708622,1765
478,abc27965184,91308899,1765
479,optimistic-pengui963,98058233,1764
480,Bossa_Nova,93119676,1764
481,gxiaohan,96505568,1764
482,sunbearking,97943803,1763
483,stoic-panda722,97897221,1763
484,brendanjthomson,16308871,1763
485,iwn276,97760498,1763
486,MonkeyinAround6_9,96815284,1763
487,oddandordinary,93162814,1762
488,TiamatUA,84277005,1762
489,lianhaoyu,91091997,1762
490,Fabricez,93746134,1762
491,anonaddict,91267239,1762
492,derekhuo,94707613,1762
493,djl07,94445979,1761
494,jc3635,92225434,1761
495,DDG1999,95879739,1760
496,Terminator Thomsen,95773389,1760
497,Teddy Pancake,92056323,1760
498,Gabor421,84989824,1760
499,PXJQplayer,96885491,1760
500,kevin5208df129494073,90680370,1760
501,SoftChoco24,94525996,1759
502,soaked_in_bleach,93798204,1759
503,zz1230020,94892264,1759
504,justparente,94656232,1759
505,Dramatisch,94833584,1759
506,Stellere,95496754,1758
507,n2309,94913747,1758
508,kazui31,91573665,1758
509,onlyone04,94593544,1757
510,theroarin,97355952,1757
511,Yavyy,97125473,1757
512,Mather,84156984,1757
513,gnz164,97888333,1757
514,yup782,97777398,1757
515,randale_und_hurra,92600865,1756
516,kakaoshkin,92098712,1756
517,Mike Zulu 1,93857564,1756
518,starkrush,90435237,1756
519,Agentus,60242560,1755
520,demian83,33342302,1755
521,crazy-manatee232,97508251,1755
522,stuug,89645503,1755
523,carcassian,95756634,1755
524,Fan83,94684236,1755
525,zqgpj,93854435,1755
526,wangwudun2,96415946,1754
527,wasbjorn,95587560,1754
528,Beammeup87,95056415,1754
529,aoccoa,83866587,1754
530,shikolenko,97092691,1754
531,cby379,96360876,1753
532,stevenlhyeung,96715015,1753
533,su594628025,97521360,1753
534,FAE44,92461793,1753
535,STHaus,94573431,1753
536,Sanctuary L,92928466,1753
537,EastBird,92972802,1753
538,_No_Limits,97866159,1752
539,gck364,97045298,1752
540,The constant,96836394,1752
541,Morgrain,96633018,1752
542,Tryycks,39562274,1752
543,Beeeater,95007152,1752
544,marrom,83846780,1752
545,kriptovadasz,91098713,1752
546,Yukino013,95554796,1751
547,torfiss,97157634,1751
548,fengzhuzhu,97649537,1751
549,feifange,96751895,1751
550,Raisefine,88205322,1751
551,IsaszeXyIlona,96209277,1750
552,nehzumi,96062601,1750
553,0mmx0,93123242,1750
554,MortisVD,86303012,1750
555,uzq309,97810818,1750
556,DougGraves,28822632,1750
557,Tawanda21,93049181,1750
558,zc2833,96554512,1749
559,nights1030,85261380,1749
560,usyu,88530691,1749
561,Lester Burnham,92969515,1749
562,23WithQ,97495343,1749
563,Whykecoakfly,86901055,1748
564,lha123com,30652433,1748
565,dazzling-parrot556,97562465,1748
566,LoonyNo7,94266999,1748
567,Sibkin,95318545,1748
568,Cat_Food,94391749,1748
569,SYSXD,84197450,1747
570,DUNE111,94999323,1747
571,hyang380,97954658,1747
572,Monkeyunit,7261491,1747
573,ujhns,94037448,1747
574,angel2121,84850475,1747
575,mollyisbest,95049676,1747
576,SickMaster,94340123,1747
577,fantasiagames,88243799,1747
578,Jukut,91596966,1747
579,Berthelsen,34368722,1746
580,cuteg1301,92762023,1746
581,Ares111,27669001,1746
582,17-Tree,94952640,1746
583,wanghorange,88377778,1746
584,arane2202,84312426,1746
585,neoAdonis,97242441,1746
586,gnoptar,92861765,1746
587,Pi Pa Po,97519241,1746
588,TUNA233,95850632,1746
589,natongshi,97013166,1745
590,milk dragon,90823783,1745
591,Kemme,92849567,1745
592,Keeefirchik,95310618,1745
593,Daanotkle,96083604,1744
594,DannyT,78208993,1744
595,woowoo01,94077674,1744
596,zaky26,95892885,1744
597,Giorno Giovanna,85079888,1744
598,BS_in_the_sky,97048616,1744
599,ga877439,94175466,1744
600,leleliu,94719286,1744
601,CCU1211,97058663,1744
602,DoctoR CoBRetti,96634300,1743
603,turkiel,91284324,1743
604,matan,85243514,1743
605,DVDvDVD13579,92484270,1743
606,TobiasCat,92886287,1743
607,ClaudeJO,97812432,1742
608,weiwei9,93611355,1742
609,rainlovecc99,97672370,1742
610,12270110,89644742,1742
611,Oo042,94514126,1742
612,tobyskov,92896423,1741
613,d0c15,88715524,1741
614,knf971,97558101,1741
615,Paju_,93885418,1741
616,CerealAisle,86098176,1740
617,Animal king,97770407,1740
618,whillg,96298248,1740
619,TheDoktar,91987211,1739
620,zxzx5zx,92352021,1739
621,tspintetris,88259733,1739
622,wang857,87927050,1739
623,cypresstrees,92136462,1739
624,BraveChicken95,96394580,1739
625,SlothInSpace,90937482,1738
626,zixak,85591727,1738
627,yuyu2424,93821681,1738
628,sirwilliam80,94739723,1738
629,EvoIuti0n,96146124,1738
630,YuanWeiStar,97757285,1738
631,Mahjjima,34194283,1738
632,Matt0623,92777397,1737
633,quiet orange,90829606,1737
634,ResyreV,83896577,1737
635,Philblink,96484446,1737
636,PoPung,87244095,1737
637,patrickwai,91266412,1737
638,tawashi3,93143134,1736
639,giraffe_hannah,94077672,1736
640,thornsill,96481941,1736
641,wanggt,94206331,1736
642,seyjen,93810961,1736
643,xvz326,97729711,1736
644,9505 cow,96999784,1736
645,Rival37,97568037,1735
646,Mubai158y,96974438,1735
647,ThePostmaster,95608605,1735
648,RazgrizChronie,95501593,1735
649,konky14,95327812,1735
650,Zulda,84387079,1735
651,elegant_juliabartog,97357128,1735
652,deadpoolx01,90895955,1735
653,bluepanda10,97648319,1734
654,pxdpxd,96516430,1734
655,CrazyMrAll,94479280,1734
656,yhc9527,96421428,1734
657,1842278681,97587765,1734
658,Mostrom,94827315,1733
659,Orwellis,84088083,1733
660,jjjjjun,94956930,1733
661,ShadowDragon92,95026422,1732
662,Mokam112,88941313,1732
663,Robyn Hood,94057549,1732
664,bicegoa,84147481,1732
665,riptorius,93293963,1732
666,nus072,97592891,1732
667,mochal,95296762,1731
668,Newlife777,95179890,1731
669,LivesInBox,95263184,1731
670,ryanechternacht,86046658,1731
671,Chewwy,85852390,1731
672,answer_uni,97503567,1731
673,kdr234,97653516,1731
674,tianmingv,96384185,1731
675,Hashimoto__kanna,94069236,1730
676,Djuhan,95798015,1730
677,Ryann,83844324,1730
678,yzxcc,97602180,1730
679,KotBegemot,97722079,1729
680,EzalorX,95063524,1729
681,Christer Bansén,94646421,1729
682,Moechtestdu,84937135,1729
683,17yanhuo,95724470,1729
684,EnGoGubbe,95490149,1729
685,facegood521,93486547,1729
686,Moe100,91190326,1729
687,maxx12345,96100135,1729
688,2366439349,97292136,1728
689,cwang27,84213420,1728
690,Holyland,86760336,1728
691,BernadetteBagel,93252513,1728
692,yinwen,84858201,1728
693,JASON_BOURNE11,94774033,1728
694,JontyMC,83845727,1727
695,RogerRTW,95972652,1727
696,Ashonga,96292383,1727
697,TurkeyTacos,92305503,1727
698,Exikm,95629622,1727
699,maajs,87962707,1727
700,Musan,9417080,1727
701,Der_Bobey,91144779,1727
702,escapellar,90567989,1727
703,pattonhelman,92237877,1727
704,argally,85891459,1726
705,psxmd,88523917,1726
706,vincents1994,92683795,1726
707,Petra_J,95236088,1726
708,WinterInCairos,89718003,1726
709,azzzhh,95764182,1726
710,problematiq,92545197,1725
711,Vitalijus,85498916,1725
712,Smoo,1066561,1725
713,GilgameshTheKing,95812007,1725
714,46manjuu,95286106,1725
715,tmxk,93647754,1725
716,EChao,87561182,1725
717,AlligatorMan,97688285,1725
718,KFCVME93,96141592,1725
719,avclampitt1,96967363,1725
720,ksv291,97584047,1725
721,Shartzy,94555960,1724
722,shrodinger,85763315,1724
723,PromiseIAN,92440452,1724
724,crosshappy,96544279,1724
725,Kaisilton23,94762106,1724
726,sweet-crow729,98025696,1723
727,bartvk1,94117069,1723
728,w279700125,96125311,1723
729,tingxi118,92454916,1723
730,Demosthenes88,88581393,1723
731,mushrOOmwars,84841124,1723
732,WatermelonHero,95212822,1723
733,Katyusha and Pikachu,95454579,1722
734,cyan0874,90639339,1722
735,drmacwang,95175807,1721
736,Tukiyori,95795220,1721
737,vvadam,97013104,1721
738,kjr_love00,97489206,1720
739,pavelkra,94775106,1720
740,HeIIo,87659869,1720
741,fuyc,94109191,1720
742,day001,95961187,1720
743,ShovelKnight,85305282,1720
744,Irra_tional,94890312,1719
745,Raty8,85774283,1719
746,sanyuai2,94114859,1719
747,miaojiBOMB,96778258,1719
748,XJCF,94618450,1719
749,Ramonsterchen,87623428,1719
750,micklee705809,96598801,1718
751,MapleKenD,95996922,1718
752,dangerock,38770469,1718
753,lukeaiya,97111911,1718
754,zamundus,97731579,1718
755,Ontamu,83920777,1717
756,eager-bat236,97142294,1717
757,Nushasmall,94807131,1717
758,sbk006,86580306,1717
759,pummel,94854947,1717
760,ppztest006,96561491,1717
761,WannesVyvey,95763496,1717
762,Yuno20220502,96222108,1716
763,litiany,94950295,1716
764,eckvmartijn,95910119,1716
765,Phulla,35959401,1716
766,PaulStupka,92100380,1715
767,rockmanx2021,93551947,1715
768,Paumenn,93898902,1715
769,selwyth,85072583,1715
770,Boborockt,94364013,1715
771,NamelessKW,98028738,1715
772,xsxs123,96602541,1715
773,Louis505,95357036,1715
774,rezett,85447129,1715
775,MrTang3stone,94687241,1715
776,AlexandriaBAbuser,92970165,1715
777,tuschba,95835490,1715
778,purinin,95276995,1715
779,HubrisRakarth,85637820,1715
780,lengjie1234,95320919,1714
781,Aurorian,90008554,1714
782,gua gua gua,91092202,1714
783,Louxor-ya,92739783,1714
784,BDMARS,97864782,1714
785,Steve N,2751776,1714
786,emmmmbarrassed,98066770,1713
787,channelish1,95553868,1713
788,Bluewind0102,94309896,1713
789,FFGGRM,85439539,1713
790,SPZDestro,95147854,1712
791,Nic11111112,89389346,1712
792,hardyzhao,92147740,1712
793,utopia15,95429084,1712
794,Thomas Hougaard,89574035,1711
795,thoams,84173338,1711
796,B4astmode,92737456,1711
797,Dunkel30,94077968,1711
798,COOList,85288480,1710
799,gikgik123,95803129,1710
800,ericlpress,93194072,1710
801,ille450,96613203,1710
802,Qeqe-Racoon,97967065,1710
803,llamafia,97136100,1710
804,silentcj,83889975,1710
805,Epeius,90231693,1710
806,Verena99,96412085,1709
807,marinewordniub,97656848,1709
808,beibeikiss,95802008,1709
809,Johnsoncccc,94634063,1709
810,douganjin,95158777,1709
811,CXBCCC,92969731,1709
812,Daretofly,95421678,1709
813,Xorazi,93987948,1709
814,kbrakke,91713048,1709
815,KFCVME91,96124205,1709
816,Joseph1198,85197151,1709
817,arf999,83933747,1709
818,ArtEntre,88207269,1709
819,spider-ham,94582564,1709
820,calvaria,84401152,1708
821,cotecec204,97242080,1708
822,squidwardhhh,94429629,1708
823,ilw732,97699075,1708
824,Middag,93233762,1707
825,blind2,95341083,1707
826,Quinlan1,95676482,1707
827,RozzaW,88586901,1707
828,Pswnio,88762911,1707
829,HeBwater,95274489,1707
830,JCewe,96929555,1707
831,peisaugachi,95608914,1706
832,CCCChen-1,96866373,1706
833,Yuanzhuzhe,95904966,1706
834,irtranquil,30576691,1706
835,yucky-nante,90047894,1706
836,alunl,88393344,1706
837,Dwx1998,90569188,1706
838,YRXL,95549442,1706
839,1321094437,97019193,1705
840,peter-san,94509324,1705
841,BlankHand,94707078,1705
842,dongdongz,93101083,1705
843,VicVic1995,95673859,1705
844,mjourard,96149394,1705
845,AaronBE85,85499118,1705
846,yhsxxy,95762524,1705
847,moulou1,92476963,1704
848,King161,85369540,1704
849,bgk_zero,90664461,1704
850,lucas777ambi,97418150,1704
851,JosephLawless,87345950,1704
852,diabloli,37382141,1704
853,ItIsRickyAgain,96943599,1704
854,rabbitgeorge,93492999,1704
855,sanlist,97021812,1704
856,NFranklin,89369301,1704
857,wilhelmfors,89948126,1704
858,Brian Tiger,97009647,1704
859,PistachoPato,95116474,1704
860,KFCVME43,97610278,1704
861,ryv703,97909671,1703
862,mathtiger2005,95487093,1703
863,dijkstraalgorithm,97724248,1703
864,Nikach,87877982,1703
865,Knotbox,91856590,1702
866,HeavyKladdkaka,94947404,1702
867,SpencerC,88552119,1702
868,DaDaDaTou,85123309,1702
869,HansDieGewürzgurke,92672256,1702
870,Mattzord,89625809,1702
871,NaDangRan,97482913,1702
872,nikonikoni233,88554418,1702
873,Shin Ramyeon,84849625,1701
874,g_glamdring,74313798,1701
875,KFCVME92,96132939,1701
876,SagiriIsAngry,93161016,1700
877,ThomasPoul,96237778,1700
878,XUMING,96628794,1700
879,kyn560,97452046,1700
880,sssyf,95609851,1700
881,anticapitalist97,91600656,1700
882,murong-xue,97924370,1700
883,kcm341,95940369,1700
884,morphith,95937837,1700
885,Hank-Man,88260393,1700
886,BarneyRubals,86787244,1699
887,HighprinceofWar,7236662,1699
888,Cameron Tucker,95867177,1699
889,Stan2137,89587860,1699
890,lokusr,97177808,1699
891,Scrastolo,83906954,1698
892,melkor123,96799639,1698
893,feranchess,97293562,1698
894,Ibukilin,95135371,1698
895,sura314,97741158,1698
896,Spielemedaillon,95083894,1698
897,Redbuster,95132749,1698
898,slashno1,93267101,1697
899,spitfireharry,17145465,1697
900,yourstruelee,96073802,1697
901,Hydromel,85587017,1697
902,zlorfik,17960944,1697
